date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_factor,daypart_factor,estimated_true_demand,actual_sales,day_of_week,is_weekend,month,week_of_year,day_of_year,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2022-08-01,fruit_tart,evening,Fruit Tart,Dessert,2,3.5,mid_valley,1.1,0.9,2,2,0,0,8,31,213,1.0,4.0,1.5714285714285714,1.9333333333333333
2022-08-02,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,1,0,8,31,214,1.0,0.0,1.7142857142857142,1.8666666666666667
2022-08-03,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,2,0,8,31,215,4.0,0.0,2.0,1.9666666666666666
2022-08-04,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,3,0,8,31,216,2.0,1.0,1.5714285714285714,2.0
2022-08-05,fruit_tart,evening,Fruit Tart,Dessert,3,3.5,mid_valley,1.1,0.9,3,3,4,0,8,31,217,1.0,0.0,1.7142857142857142,2.066666666666667
2022-08-06,fruit_tart,evening,Fruit Tart,Dessert,5,6.75,mid_valley,1.1,0.9,5,5,5,1,8,31,218,2.0,8.0,2.0,2.1666666666666665
2022-08-07,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,8,31,219,0.0,2.0,2.4285714285714284,2.066666666666667
2022-08-08,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,0,0,8,32,220,2.0,9.0,2.4285714285714284,2.0
2022-08-09,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,1,0,8,32,221,3.0,0.0,2.2857142857142856,1.7333333333333334
2022-08-10,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,2,0,8,32,222,1.0,1.0,1.8571428571428572,1.7333333333333334
2022-08-11,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,3,0,8,32,223,3.0,1.0,2.0,1.7666666666666666
2022-08-12,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,4,0,8,32,224,3.0,2.0,1.7142857142857142,1.7666666666666666
2022-08-13,fruit_tart,evening,Fruit Tart,Dessert,2,3.5,mid_valley,1.1,0.9,2,2,5,1,8,32,225,5.0,0.0,1.5714285714285714,1.7666666666666666
2022-08-14,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,8,32,226,0.0,0.0,1.1428571428571428,1.8333333333333333
2022-08-15,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,0,0,8,33,227,1.0,2.0,1.1428571428571428,1.8333333333333333
2022-08-16,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,1,0,8,33,228,0.0,0.0,1.0,1.7666666666666666
2022-08-17,fruit_tart,evening,Fruit Tart,Dessert,6,2.6333333333333333,mid_valley,1.1,0.9,6,6,2,0,8,33,229,2.0,1.0,1.4285714285714286,1.8666666666666667
2022-08-18,fruit_tart,evening,Fruit Tart,Dessert,4,3.0666666666666664,mid_valley,1.1,0.9,4,4,3,0,8,33,230,1.0,0.0,2.0,2.033333333333333
2022-08-19,fruit_tart,evening,Fruit Tart,Dessert,2,6.75,mid_valley,1.1,0.9,2,2,4,0,8,33,231,2.0,2.0,2.4285714285714284,2.1666666666666665
2022-08-20,fruit_tart,evening,Fruit Tart,Dessert,13,7.733333333333333,mid_valley,1.1,0.9,15,15,5,1,8,33,232,2.0,3.0,2.4285714285714284,2.1666666666666665
2022-08-21,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,8,33,233,0.0,6.0,4.285714285714286,2.566666666666667
2022-08-22,fruit_tart,evening,Fruit Tart,Dessert,4,2.2,mid_valley,1.1,0.9,4,4,0,0,8,34,234,0.0,5.0,4.285714285714286,2.3666666666666667
2022-08-23,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,1,0,8,34,235,3.0,0.0,4.857142857142857,2.3333333333333335
2022-08-24,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,2,0,8,34,236,6.0,1.0,4.714285714285714,2.4
2022-08-25,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,3,0,8,34,237,4.0,1.0,4.285714285714286,2.466666666666667
2022-08-26,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,4,0,8,34,238,2.0,4.0,3.857142857142857,2.466666666666667
2022-08-27,fruit_tart,evening,Fruit Tart,Dessert,1,21.0,mid_valley,1.1,0.9,1,1,5,1,8,34,239,15.0,2.0,3.5714285714285716,2.3333333333333335
2022-08-28,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,8,34,240,0.0,1.0,1.5714285714285714,2.3
2022-08-29,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,0,0,8,35,241,4.0,2.0,1.5714285714285714,2.2666666666666666
2022-08-30,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,1,0,8,35,242,2.0,0.0,1.0,2.2
2022-08-31,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,2,0,8,35,243,3.0,2.0,0.7142857142857143,2.2
2022-09-01,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,3,0,9,35,244,1.0,3.0,0.2857142857142857,2.1333333333333333
2022-09-02,fruit_tart,evening,Fruit Tart,Dessert,4,2.2,mid_valley,1.1,0.9,4,4,4,0,9,35,245,0.0,1.0,0.14285714285714285,2.033333333333333
2022-09-03,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,5,1,9,35,246,1.0,3.0,0.7142857142857143,2.1333333333333333
2022-09-04,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,9,35,247,0.0,3.0,0.7142857142857143,2.066666666666667
2022-09-05,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,0,0,9,36,248,0.0,5.0,0.7142857142857143,1.9666666666666666
2022-09-06,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,1,0,9,36,249,0.0,0.0,1.1428571428571428,1.9
2022-09-07,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,2,0,9,36,250,0.0,1.0,1.4285714285714286,1.9666666666666666
2022-09-08,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,3,0,9,36,251,0.0,0.0,1.5714285714285714,1.9666666666666666
2022-09-09,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,4,0,9,36,252,4.0,2.0,1.5714285714285714,1.9666666666666666
2022-09-10,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,5,1,9,36,253,1.0,1.0,1.0,1.9
2022-09-11,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,9,36,254,0.0,2.0,1.0,1.9
2022-09-12,fruit_tart,evening,Fruit Tart,Dessert,5,2.2,mid_valley,1.1,0.9,5,5,0,0,9,37,255,3.0,2.0,1.0,1.8333333333333333
2022-09-13,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,1,0,9,37,256,2.0,0.0,1.2857142857142858,1.9333333333333333
2022-09-14,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,2,0,9,37,257,1.0,0.0,1.0,1.9333333333333333
2022-09-15,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,3,0,9,37,258,0.0,3.0,0.8571428571428571,1.9333333333333333
2022-09-16,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,4,0,9,37,259,0.0,6.0,0.8571428571428571,1.8333333333333333
2022-09-17,fruit_tart,evening,Fruit Tart,Dessert,2,10.0,mid_valley,1.1,0.9,2,2,5,1,9,37,260,1.0,4.0,1.0,1.6666666666666667
2022-09-18,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,9,37,261,0.0,2.0,1.1428571428571428,1.6
2022-09-19,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,0,0,9,38,262,5.0,15.0,1.1428571428571428,1.5333333333333334
2022-09-20,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,1,0,9,38,263,0.0,0.0,0.42857142857142855,1.0333333333333334
2022-09-21,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,2,0,9,38,264,0.0,4.0,0.42857142857142855,1.0333333333333334
2022-09-22,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,3,0,9,38,265,0.0,2.0,0.42857142857142855,0.9
2022-09-23,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,4,0,9,38,266,1.0,3.0,0.7142857142857143,0.9
2022-09-24,fruit_tart,evening,Fruit Tart,Dessert,3,6.1,mid_valley,1.1,0.9,3,3,5,1,9,38,267,2.0,1.0,0.8571428571428571,0.8666666666666667
2022-09-25,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,6,1,9,38,268,0.0,0.0,1.0,0.9333333333333333
2022-09-26,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,0.9,2,2,0,0,9,39,269,0.0,1.0,1.0,0.9333333333333333
2022-09-27,fruit_tart,evening,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,0.9,1,1,1,0,9,39,270,0.0,0.0,1.2857142857142858,0.9666666666666667
2022-09-28,fruit_tart,evening,Fruit Tart,Dessert,6,2.2,mid_valley,1.1,0.9,5,5,2,0,9,39,271,0.0,0.0,1.4285714285714286,1.0
2022-09-29,fruit_tart,evening,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,0.9,3,3,3,0,9,39,272,2.0,0.0,2.142857142857143,1.1666666666666667
2022-09-30,fruit_tart,evening,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,0.9,0,0,4,0,9,39,273,2.0,0.0,2.2857142857142856,1.2666666666666666
2022-05-04,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,2,0,5,18,124,1.0,7.0,9.285714285714286,6.566666666666666
2022-05-05,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,3,0,5,18,125,0.0,10.0,9.142857142857142,6.333333333333333
2022-05-06,fruit_tart,midday,Fruit Tart,Dessert,12,2.1,mid_valley,1.1,1.0,14,14,4,0,5,18,126,0.0,6.0,9.428571428571429,6.066666666666666
2022-05-07,fruit_tart,midday,Fruit Tart,Dessert,7,7.840000000000001,mid_valley,1.1,1.0,8,8,5,1,5,18,127,13.0,4.0,11.428571428571429,6.333333333333333
2022-05-08,fruit_tart,midday,Fruit Tart,Dessert,15,4.2700000000000005,mid_valley,1.1,1.0,16,16,6,1,5,18,128,42.0,5.0,10.714285714285714,6.466666666666667
2022-05-09,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,0,0,5,19,129,4.0,8.0,7.0,6.833333333333333
2022-05-10,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,1,0,5,19,130,5.0,6.0,6.428571428571429,6.566666666666666
2022-05-11,fruit_tart,midday,Fruit Tart,Dessert,7,2.566666666666667,mid_valley,1.1,1.0,8,8,2,0,5,19,131,0.0,0.0,5.714285714285714,6.366666666666666
2022-05-12,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,3,0,5,19,132,2.0,3.0,6.857142857142857,6.633333333333334
2022-05-13,fruit_tart,midday,Fruit Tart,Dessert,3,2.1,mid_valley,1.1,1.0,3,3,4,0,5,19,133,14.0,0.0,6.571428571428571,6.533333333333333
2022-05-14,fruit_tart,midday,Fruit Tart,Dessert,8,3.6999999999999997,mid_valley,1.1,1.0,9,9,5,1,5,19,134,8.0,6.0,5.0,6.633333333333334
2022-05-15,fruit_tart,midday,Fruit Tart,Dessert,16,5.41,mid_valley,1.1,1.0,19,19,6,1,5,19,135,16.0,6.0,5.142857142857143,6.733333333333333
2022-05-16,fruit_tart,midday,Fruit Tart,Dessert,1,2.1,mid_valley,1.1,1.0,1,1,0,0,5,20,136,0.0,11.0,5.571428571428571,7.166666666666667
2022-05-17,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,1,0,5,20,137,0.0,12.0,5.714285714285714,6.833333333333333
2022-05-18,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,2,0,5,20,138,8.0,16.0,5.714285714285714,6.433333333333334
2022-05-19,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,mid_valley,1.1,1.0,6,6,3,0,5,20,139,0.0,0.0,4.571428571428571,5.9
2022-05-20,fruit_tart,midday,Fruit Tart,Dessert,4,2.1,mid_valley,1.1,1.0,4,4,4,0,5,20,140,3.0,5.0,5.428571428571429,6.1
2022-05-21,fruit_tart,midday,Fruit Tart,Dessert,6,5.74,mid_valley,1.1,1.0,7,7,5,1,5,20,141,9.0,4.0,5.571428571428571,6.066666666666666
2022-05-22,fruit_tart,midday,Fruit Tart,Dessert,11,2.38,mid_valley,1.1,1.0,13,13,6,1,5,20,142,19.0,3.0,5.285714285714286,6.166666666666667
2022-05-23,fruit_tart,midday,Fruit Tart,Dessert,2,6.05,mid_valley,1.1,1.0,2,2,0,0,5,21,143,1.0,4.0,4.428571428571429,6.5
2022-05-24,fruit_tart,midday,Fruit Tart,Dessert,3,2.1,mid_valley,1.1,1.0,3,3,1,0,5,21,144,0.0,10.0,4.571428571428571,6.433333333333334
2022-05-25,fruit_tart,midday,Fruit Tart,Dessert,3,6.05,mid_valley,1.1,1.0,3,3,2,0,5,21,145,0.0,4.0,5.0,6.2
2022-05-26,fruit_tart,midday,Fruit Tart,Dessert,15,8.633333333333333,mid_valley,1.1,1.0,16,16,3,0,5,21,146,6.0,2.0,5.428571428571429,6.166666666666667
2022-05-27,fruit_tart,midday,Fruit Tart,Dessert,17,11.091666666666667,mid_valley,1.1,1.0,20,20,4,0,5,21,147,4.0,1.0,6.857142857142857,6.633333333333334
2022-05-28,fruit_tart,midday,Fruit Tart,Dessert,4,10.033333333333333,mid_valley,1.1,1.0,5,5,5,1,5,21,148,7.0,0.0,9.142857142857142,7.266666666666667
2022-05-29,fruit_tart,midday,Fruit Tart,Dessert,14,3.855555555555555,mid_valley,1.1,1.0,16,16,6,1,5,21,149,13.0,0.0,8.857142857142858,7.433333333333334
2022-05-30,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,0,0,5,22,150,2.0,13.0,9.285714285714286,7.966666666666667
2022-05-31,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,1,0,5,22,151,3.0,42.0,9.285714285714286,7.6
2022-06-01,fruit_tart,midday,Fruit Tart,Dessert,5,2.1,mid_valley,1.1,1.0,5,5,2,0,6,22,152,3.0,4.0,8.857142857142858,6.2
2022-06-02,fruit_tart,midday,Fruit Tart,Dessert,5,2.1,mid_valley,1.1,1.0,5,5,3,0,6,22,153,16.0,5.0,9.142857142857142,6.233333333333333
2022-06-03,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,4,0,6,22,154,20.0,0.0,7.571428571428571,6.233333333333333
2022-06-04,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,5,1,6,22,155,5.0,2.0,4.714285714285714,6.233333333333333
2022-06-05,fruit_tart,midday,Fruit Tart,Dessert,17,6.783333333333334,mid_valley,1.1,1.0,18,18,6,1,6,22,156,16.0,14.0,4.0,6.166666666666667
2022-06-06,fruit_tart,midday,Fruit Tart,Dessert,13,2.975,mid_valley,1.1,1.0,14,14,0,0,6,23,157,2.0,8.0,4.285714285714286,6.3
2022-06-07,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,mid_valley,1.1,1.0,6,6,1,0,6,23,158,0.0,16.0,6.0,6.5
2022-06-08,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,2,0,6,23,159,5.0,0.0,6.857142857142857,6.166666666666667
2022-06-09,fruit_tart,midday,Fruit Tart,Dessert,5,2.1,mid_valley,1.1,1.0,5,5,3,0,6,23,160,5.0,0.0,6.142857142857143,6.166666666666667
2022-06-10,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,mid_valley,1.1,1.0,7,7,4,0,6,23,161,0.0,8.0,6.142857142857143,6.333333333333333
2022-06-11,fruit_tart,midday,Fruit Tart,Dessert,9,2.1,mid_valley,1.1,1.0,11,11,5,1,6,23,162,0.0,0.0,7.142857142857143,6.3
2022-06-12,fruit_tart,midday,Fruit Tart,Dessert,12,4.322222222222222,mid_valley,1.1,1.0,13,13,6,1,6,23,163,18.0,3.0,8.714285714285714,6.666666666666667
2022-06-13,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,0,0,6,24,164,14.0,9.0,8.0,7.0
2022-06-14,fruit_tart,midday,Fruit Tart,Dessert,3,2.1,mid_valley,1.1,1.0,3,3,1,0,6,24,165,6.0,19.0,6.0,6.7
2022-06-15,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,2,0,6,24,166,0.0,1.0,5.571428571428571,6.166666666666667
2022-06-16,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,mid_valley,1.1,1.0,7,7,3,0,6,24,167,5.0,0.0,5.857142857142857,6.2
2022-06-17,fruit_tart,midday,Fruit Tart,Dessert,3,2.1,mid_valley,1.1,1.0,3,3,4,0,6,24,168,7.0,0.0,6.142857142857143,6.433333333333334
2022-06-18,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,5,1,6,24,169,11.0,6.0,5.571428571428571,6.533333333333333
2022-06-19,fruit_tart,midday,Fruit Tart,Dessert,17,6.1000000000000005,mid_valley,1.1,1.0,18,18,6,1,6,24,170,13.0,4.0,4.285714285714286,6.4
2022-06-20,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,0,0,6,25,171,0.0,7.0,5.0,6.866666666666666
2022-06-21,fruit_tart,midday,Fruit Tart,Dessert,1,2.1,mid_valley,1.1,1.0,1,1,1,0,6,25,172,3.0,13.0,5.285714285714286,6.7
2022-06-22,fruit_tart,midday,Fruit Tart,Dessert,8,2.1,mid_valley,1.1,1.0,8,8,2,0,6,25,173,2.0,2.0,5.0,6.3
2022-06-23,fruit_tart,midday,Fruit Tart,Dessert,2,2.1,mid_valley,1.1,1.0,2,2,3,0,6,25,174,7.0,3.0,5.857142857142857,6.5
2022-06-24,fruit_tart,midday,Fruit Tart,Dessert,4,2.1,mid_valley,1.1,1.0,5,5,4,0,6,25,175,3.0,3.0,5.142857142857143,6.466666666666667
2022-06-25,fruit_tart,midday,Fruit Tart,Dessert,3,11.033333333333333,mid_valley,1.1,1.0,4,4,5,1,6,25,176,2.0,16.0,5.428571428571429,6.533333333333333
2022-06-26,fruit_tart,midday,Fruit Tart,Dessert,8,9.940000000000001,mid_valley,1.1,1.0,9,9,6,1,6,25,177,18.0,20.0,5.714285714285714,6.133333333333334
2022-06-27,fruit_tart,midday,Fruit Tart,Dessert,4,2.1,mid_valley,1.1,1.0,4,4,0,0,6,26,178,2.0,5.0,4.428571428571429,5.766666666666667
2022-06-28,fruit_tart,midday,Fruit Tart,Dessert,1,10.0,mid_valley,1.1,1.0,1,1,1,0,6,26,179,1.0,16.0,4.714285714285714,5.733333333333333
2022-06-29,fruit_tart,midday,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,1.0,2,2,2,0,6,26,180,8.0,2.0,4.714285714285714,5.233333333333333
2022-06-30,fruit_tart,midday,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,1.0,1,1,3,0,6,26,181,2.0,0.0,3.857142857142857,5.233333333333333
2022-07-01,fruit_tart,midday,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,1.0,3,3,4,0,7,26,182,5.0,5.0,3.7142857142857144,5.266666666666667
2022-07-02,fruit_tart,midday,Fruit Tart,Dessert,11,6.0,mid_valley,1.1,1.0,12,12,5,1,7,26,183,4.0,5.0,3.4285714285714284,5.2
2022-07-03,fruit_tart,midday,Fruit Tart,Dessert,21,7.835714285714286,mid_valley,1.1,1.0,21,21,6,1,7,26,184,9.0,0.0,4.571428571428571,5.433333333333334
2022-07-04,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,0,0,7,27,185,4.0,0.0,6.285714285714286,6.133333333333334
2022-07-05,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,1,0,7,27,186,1.0,18.0,5.714285714285714,6.133333333333334
2022-07-06,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,2,0,7,27,187,2.0,14.0,5.571428571428571,5.533333333333333
2022-07-07,fruit_tart,midday,Fruit Tart,Dessert,12,2.2,mid_valley,1.1,1.0,13,13,3,0,7,27,188,1.0,6.0,5.285714285714286,5.066666666666666
2022-07-08,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,4,0,7,27,189,3.0,0.0,7.0,5.3
2022-07-09,fruit_tart,midday,Fruit Tart,Dessert,5,4.0200000000000005,mid_valley,1.1,1.0,5,5,5,1,7,27,190,12.0,5.0,6.571428571428571,5.3
2022-07-10,fruit_tart,midday,Fruit Tart,Dessert,9,7.475,mid_valley,1.1,1.0,9,9,6,1,7,27,191,21.0,7.0,5.571428571428571,5.3
2022-07-11,fruit_tart,midday,Fruit Tart,Dessert,9,2.6333333333333333,mid_valley,1.1,1.0,10,10,0,0,7,28,192,0.0,11.0,3.857142857142857,5.366666666666666
2022-07-12,fruit_tart,midday,Fruit Tart,Dessert,1,3.5,mid_valley,1.1,1.0,1,1,1,0,7,28,193,0.0,13.0,5.285714285714286,5.333333333333333
2022-07-13,fruit_tart,midday,Fruit Tart,Dessert,6,2.2,mid_valley,1.1,1.0,6,6,2,0,7,28,194,0.0,0.0,5.428571428571429,4.933333333333334
2022-07-14,fruit_tart,midday,Fruit Tart,Dessert,15,5.071428571428571,mid_valley,1.1,1.0,17,17,3,0,7,28,195,13.0,3.0,6.285714285714286,5.133333333333334
2022-07-15,fruit_tart,midday,Fruit Tart,Dessert,9,6.266666666666667,mid_valley,1.1,1.0,11,11,4,0,7,28,196,0.0,2.0,6.857142857142857,5.6
2022-07-16,fruit_tart,midday,Fruit Tart,Dessert,15,5.8090909090909095,mid_valley,1.1,1.0,15,15,5,1,7,28,197,5.0,7.0,8.428571428571429,5.9
2022-07-17,fruit_tart,midday,Fruit Tart,Dessert,17,9.309999999999999,mid_valley,1.1,1.0,19,19,6,1,7,28,198,9.0,3.0,9.857142857142858,6.166666666666667
2022-07-18,fruit_tart,midday,Fruit Tart,Dessert,11,2.46,mid_valley,1.1,1.0,12,12,0,0,7,29,199,10.0,2.0,11.285714285714286,6.7
2022-07-19,fruit_tart,midday,Fruit Tart,Dessert,0,1.6,mid_valley,1.1,1.0,0,0,1,0,7,29,200,1.0,18.0,11.571428571428571,7.033333333333333
2022-07-20,fruit_tart,midday,Fruit Tart,Dessert,11,2.2,mid_valley,1.1,1.0,11,11,2,0,7,29,201,6.0,2.0,11.428571428571429,6.433333333333334
2022-07-21,fruit_tart,midday,Fruit Tart,Dessert,11,2.2,mid_valley,1.1,1.0,13,13,3,0,7,29,202,17.0,1.0,12.142857142857142,6.733333333333333
2022-07-22,fruit_tart,midday,Fruit Tart,Dessert,2,6.75,mid_valley,1.1,1.0,2,2,4,0,7,29,203,11.0,8.0,11.571428571428571,7.133333333333334
2022-07-23,fruit_tart,midday,Fruit Tart,Dessert,21,10.011111111111111,mid_valley,1.1,1.0,25,25,5,1,7,29,204,15.0,2.0,10.285714285714286,6.933333333333334
2022-07-24,fruit_tart,midday,Fruit Tart,Dessert,5,2.85,mid_valley,1.1,1.0,6,6,6,1,7,29,205,19.0,5.0,11.714285714285714,7.7
2022-07-25,fruit_tart,midday,Fruit Tart,Dessert,2,2.2,mid_valley,1.1,1.0,2,2,0,0,7,30,206,12.0,4.0,9.857142857142858,7.733333333333333
2022-07-26,fruit_tart,midday,Fruit Tart,Dessert,3,2.2,mid_valley,1.1,1.0,4,4,1,0,7,30,207,0.0,9.0,8.428571428571429,7.666666666666667
2022-07-27,fruit_tart,midday,Fruit Tart,Dessert,11,2.2,mid_valley,1.1,1.0,13,13,2,0,7,30,208,11.0,4.0,9.0,7.5
2022-07-28,fruit_tart,midday,Fruit Tart,Dessert,8,2.46,mid_valley,1.1,1.0,8,8,3,0,7,30,209,13.0,1.0,9.285714285714286,7.8
2022-07-29,fruit_tart,midday,Fruit Tart,Dessert,14,3.3142857142857145,mid_valley,1.1,1.0,17,17,4,0,7,30,210,2.0,2.0,8.571428571428571,8.033333333333333
2022-07-30,fruit_tart,midday,Fruit Tart,Dessert,8,4.6000000000000005,mid_valley,1.1,1.0,9,9,5,1,7,30,211,25.0,1.0,10.714285714285714,8.533333333333333
2022-07-31,fruit_tart,midday,Fruit Tart,Dessert,12,5.257142857142858,mid_valley,1.1,1.0,13,13,6,1,7,30,212,6.0,3.0,8.428571428571429,8.8
2022-08-01,fruit_tart,midday,Fruit Tart,Dessert,4,4.8,mid_valley,1.1,1.0,4,4,0,0,8,31,213,2.0,12.0,9.428571428571429,9.133333333333333
2022-08-02,fruit_tart,midday,Fruit Tart,Dessert,5,2.6333333333333333,mid_valley,1.1,1.0,5,5,1,0,8,31,214,4.0,21.0,9.714285714285714,8.866666666666667
2022-08-03,fruit_tart,midday,Fruit Tart,Dessert,1,2.2,mid_valley,1.1,1.0,1,1,2,0,8,31,215,13.0,0.0,9.857142857142858,8.333333333333334
2022-08-04,fruit_tart,midday,Fruit Tart,Dessert,2,11.6,mid_valley,1.1,1.0,2,2,3,0,8,31,216,8.0,0.0,8.142857142857142,8.366666666666667
2022-08-05,fruit_tart,midday,Fruit Tart,Dessert,8,2.72,mid_valley,1.1,1.0,9,9,4,0,8,31,217,17.0,0.0,7.285714285714286,8.433333333333334
2022-08-06,fruit_tart,midday,Fruit Tart,Dessert,5,4.15,mid_valley,1.1,1.0,5,5,5,1,8,31,218,9.0,13.0,6.142857142857143,8.733333333333333
2022-08-07,fruit_tart,midday,Fruit Tart,Dessert,22,3.725,mid_valley,1.1,1.0,25,25,6,1,8,31,219,13.0,0.0,5.571428571428571,8.466666666666667
2022-08-08,fruit_tart,midday,Fruit Tart,Dessert,9,2.385714285714286,mid_valley,1.1,1.0,10,10,0,0,8,32,220,4.0,5.0,7.285714285714286,9.3
