date,sku_id,sku_name,sku_category,daypart,base_quantity_sold,avg_unit_price
2025-04-27,chocolate_cookie,Chocolate Cookie,Dessert,morning,5,1.0
2025-04-27,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,2.1
2025-04-27,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,2,4.8
2025-04-27,country_sourdough,Country Sourdough,Bread,midday,31,1.8977272727272727
2025-04-27,country_sourdough,Country Sourdough,Bread,morning,23,1.4928571428571427
2025-04-27,fruit_tart,Fruit Tart,Dessert,midday,18,2.1
2025-04-27,fruit_tart,Fruit Tart,Dessert,morning,6,8.833333333333334
2025-04-27,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,1,4.5
2025-04-27,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,2,4.5
2025-04-27,pain_au_chocolat,Pain au Chocolat,Pastry,midday,7,1.2
2025-04-27,pain_au_chocolat,Pain au Chocolat,Pastry,morning,60,1.2
2025-04-27,traditional_baguette,Traditional Baguette,Bread,midday,127,1.1642857142857144
2025-04-27,traditional_baguette,Traditional Baguette,Bread,morning,150,1.1278947368421053
2025-04-28,butter_croissant,Butter Croissant,Pastry,evening,3,1.3
2025-04-28,butter_croissant,Butter Croissant,Pastry,midday,4,1.2
2025-04-28,butter_croissant,Butter Croissant,Pastry,morning,15,1.1
2025-04-28,chocolate_cookie,Chocolate Cookie,Dessert,evening,3,1.0
2025-04-28,chocolate_cookie,Chocolate Cookie,Dessert,midday,3,1.0
2025-04-28,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.0
2025-04-28,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,2.1
2025-04-28,country_sourdough,Country Sourdough,Bread,evening,5,1.98
2025-04-28,country_sourdough,Country Sourdough,Bread,midday,6,1.5333333333333332
2025-04-28,country_sourdough,Country Sourdough,Bread,morning,11,1.3599999999999999
2025-04-28,fruit_tart,Fruit Tart,Dessert,evening,1,2.5
2025-04-28,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,4.5
2025-04-28,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,11,5.045454545454546
2025-04-28,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,4.75
2025-04-28,pain_au_chocolat,Pain au Chocolat,Pastry,evening,1,1.2
2025-04-28,pain_au_chocolat,Pain au Chocolat,Pastry,morning,18,1.2
2025-04-28,traditional_baguette,Traditional Baguette,Bread,evening,37,1.1769230769230767
2025-04-28,traditional_baguette,Traditional Baguette,Bread,midday,47,1.1689189189189189
2025-04-28,traditional_baguette,Traditional Baguette,Bread,morning,63,1.0790697674418603
2025-04-29,brioche,Brioche,Pastry,morning,1,5.0
2025-04-29,butter_croissant,Butter Croissant,Pastry,evening,2,1.25
2025-04-29,butter_croissant,Butter Croissant,Pastry,midday,7,1.25
2025-04-29,butter_croissant,Butter Croissant,Pastry,morning,16,1.1428571428571428
2025-04-29,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.0
2025-04-29,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.1
2025-04-29,country_sourdough,Country Sourdough,Bread,evening,6,1.64
2025-04-29,country_sourdough,Country Sourdough,Bread,midday,7,1.657142857142857
2025-04-29,country_sourdough,Country Sourdough,Bread,morning,14,1.42
2025-04-29,fruit_tart,Fruit Tart,Dessert,evening,1,2.0
2025-04-29,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,16,5.285714285714286
2025-04-29,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,6,5.0
2025-04-29,pain_au_chocolat,Pain au Chocolat,Pastry,evening,2,1.2
2025-04-29,pain_au_chocolat,Pain au Chocolat,Pastry,midday,4,1.2
2025-04-29,pain_au_chocolat,Pain au Chocolat,Pastry,morning,21,1.2
2025-04-29,traditional_baguette,Traditional Baguette,Bread,evening,14,1.125
2025-04-29,traditional_baguette,Traditional Baguette,Bread,midday,60,1.175
2025-04-29,traditional_baguette,Traditional Baguette,Bread,morning,62,1.1078947368421053
2025-04-30,brioche,Brioche,Pastry,midday,1,5.0
2025-04-30,butter_croissant,Butter Croissant,Pastry,evening,1,1.4
2025-04-30,butter_croissant,Butter Croissant,Pastry,morning,19,1.1
2025-04-30,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.0
2025-04-30,country_sourdough,Country Sourdough,Bread,evening,6,1.42
2025-04-30,country_sourdough,Country Sourdough,Bread,midday,9,2.3375
2025-04-30,country_sourdough,Country Sourdough,Bread,morning,14,1.4388888888888889
2025-04-30,fruit_tart,Fruit Tart,Dessert,midday,3,2.5
2025-04-30,fruit_tart,Fruit Tart,Dessert,morning,3,2.0
2025-04-30,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,21,5.382352941176471
2025-04-30,pain_au_chocolat,Pain au Chocolat,Pastry,morning,27,1.2
2025-04-30,traditional_baguette,Traditional Baguette,Bread,evening,22,1.1769230769230767
2025-04-30,traditional_baguette,Traditional Baguette,Bread,midday,72,1.2239130434782608
2025-04-30,traditional_baguette,Traditional Baguette,Bread,morning,39,1.1413793103448275
2025-05-01,butter_croissant,Butter Croissant,Pastry,evening,2,1.1
2025-05-01,butter_croissant,Butter Croissant,Pastry,morning,24,1.1
2025-05-01,chocolate_cookie,Chocolate Cookie,Dessert,midday,1,1.0
2025-05-01,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,2.1
2025-05-01,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,7.5
2025-05-01,country_sourdough,Country Sourdough,Bread,evening,5,1.6800000000000002
2025-05-01,country_sourdough,Country Sourdough,Bread,midday,4,1.6749999999999998
2025-05-01,country_sourdough,Country Sourdough,Bread,morning,19,1.525
2025-05-01,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-01,fruit_tart,Fruit Tart,Dessert,morning,5,2.0
2025-05-01,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,17,5.566666666666666
2025-05-01,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,3,5.0
2025-05-01,pain_au_chocolat,Pain au Chocolat,Pastry,morning,19,1.2
2025-05-01,traditional_baguette,Traditional Baguette,Bread,evening,39,1.1788461538461539
2025-05-01,traditional_baguette,Traditional Baguette,Bread,midday,47,1.1916666666666667
2025-05-01,traditional_baguette,Traditional Baguette,Bread,morning,49,1.0805555555555555
2025-05-02,brioche,Brioche,Pastry,evening,2,5.0
2025-05-02,butter_croissant,Butter Croissant,Pastry,evening,12,1.25
2025-05-02,butter_croissant,Butter Croissant,Pastry,morning,11,1.1
2025-05-02,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.0
2025-05-02,chocolate_cookie,Chocolate Cookie,Dessert,midday,1,1.0
2025-05-02,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.0
2025-05-02,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,4,5.7
2025-05-02,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,2,2.1
2025-05-02,country_sourdough,Country Sourdough,Bread,evening,4,1.3
2025-05-02,country_sourdough,Country Sourdough,Bread,midday,22,1.7289473684210528
2025-05-02,country_sourdough,Country Sourdough,Bread,morning,7,1.3875
2025-05-02,fruit_tart,Fruit Tart,Dessert,midday,5,2.0
2025-05-02,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,15,5.269230769230769
2025-05-02,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,6,5.5
2025-05-02,pain_au_chocolat,Pain au Chocolat,Pastry,midday,3,1.2
2025-05-02,pain_au_chocolat,Pain au Chocolat,Pastry,morning,21,1.2
2025-05-02,traditional_baguette,Traditional Baguette,Bread,evening,46,1.1925925925925924
2025-05-02,traditional_baguette,Traditional Baguette,Bread,midday,61,1.16
2025-05-02,traditional_baguette,Traditional Baguette,Bread,morning,43,1.0692307692307692
2025-05-03,brioche,Brioche,Pastry,morning,1,5.0
2025-05-03,butter_croissant,Butter Croissant,Pastry,midday,2,1.4
2025-05-03,butter_croissant,Butter Croissant,Pastry,morning,48,1.12
2025-05-03,chocolate_cookie,Chocolate Cookie,Dessert,evening,3,1.0
2025-05-03,chocolate_cookie,Chocolate Cookie,Dessert,midday,2,1.0
2025-05-03,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,2.1
2025-05-03,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,2,2.1
2025-05-03,country_sourdough,Country Sourdough,Bread,evening,5,1.75
2025-05-03,country_sourdough,Country Sourdough,Bread,midday,12,1.5363636363636362
2025-05-03,country_sourdough,Country Sourdough,Bread,morning,18,1.440909090909091
2025-05-03,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-03,fruit_tart,Fruit Tart,Dessert,midday,5,5.625
2025-05-03,fruit_tart,Fruit Tart,Dessert,morning,7,6.25
2025-05-03,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,3,4.5
2025-05-03,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,2,3.5
2025-05-03,pain_au_chocolat,Pain au Chocolat,Pastry,midday,15,1.2
2025-05-03,pain_au_chocolat,Pain au Chocolat,Pastry,morning,27,1.2
2025-05-03,traditional_baguette,Traditional Baguette,Bread,evening,14,1.172222222222222
2025-05-03,traditional_baguette,Traditional Baguette,Bread,midday,79,1.1615384615384614
2025-05-03,traditional_baguette,Traditional Baguette,Bread,morning,87,1.1166666666666667
2025-05-04,brioche,Brioche,Pastry,morning,6,5.0
2025-05-04,butter_croissant,Butter Croissant,Pastry,midday,11,1.25
2025-05-04,butter_croissant,Butter Croissant,Pastry,morning,64,1.1142857142857143
2025-05-04,chocolate_cookie,Chocolate Cookie,Dessert,midday,10,1.0
2025-05-04,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.0
2025-05-04,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,2,7.5
2025-05-04,country_sourdough,Country Sourdough,Bread,midday,18,1.8294117647058825
2025-05-04,country_sourdough,Country Sourdough,Bread,morning,27,1.5636363636363635
2025-05-04,fruit_tart,Fruit Tart,Dessert,midday,11,4.1875
2025-05-04,fruit_tart,Fruit Tart,Dessert,morning,13,5.375
2025-05-04,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,4,5.5
2025-05-04,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,3,5.166666666666667
2025-05-04,pain_au_chocolat,Pain au Chocolat,Pastry,morning,48,1.2
2025-05-04,traditional_baguette,Traditional Baguette,Bread,midday,119,1.1552631578947368
2025-05-04,traditional_baguette,Traditional Baguette,Bread,morning,127,1.1403614457831324
2025-05-05,brioche,Brioche,Pastry,midday,1,5.0
2025-05-05,butter_croissant,Butter Croissant,Pastry,evening,2,1.4
2025-05-05,butter_croissant,Butter Croissant,Pastry,midday,6,1.325
2025-05-05,butter_croissant,Butter Croissant,Pastry,morning,17,1.1
2025-05-05,chocolate_cookie,Chocolate Cookie,Dessert,evening,6,1.0
2025-05-05,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.0
2025-05-05,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.1
2025-05-05,country_sourdough,Country Sourdough,Bread,evening,7,1.542857142857143
2025-05-05,country_sourdough,Country Sourdough,Bread,midday,13,1.5863636363636362
2025-05-05,country_sourdough,Country Sourdough,Bread,morning,15,1.6807692307692306
2025-05-05,fruit_tart,Fruit Tart,Dessert,midday,1,2.5
2025-05-05,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,13,5.833333333333333
2025-05-05,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,2,6.5
2025-05-05,pain_au_chocolat,Pain au Chocolat,Pastry,morning,22,1.2
2025-05-05,traditional_baguette,Traditional Baguette,Bread,evening,44,1.1321428571428571
2025-05-05,traditional_baguette,Traditional Baguette,Bread,midday,56,1.1464285714285714
2025-05-05,traditional_baguette,Traditional Baguette,Bread,morning,59,1.1038461538461537
2025-05-06,butter_croissant,Butter Croissant,Pastry,evening,10,1.175
2025-05-06,butter_croissant,Butter Croissant,Pastry,midday,2,1.4
2025-05-06,butter_croissant,Butter Croissant,Pastry,morning,6,1.1600000000000001
2025-05-06,chocolate_cookie,Chocolate Cookie,Dessert,evening,1,1.0
2025-05-06,chocolate_cookie,Chocolate Cookie,Dessert,midday,4,1.0
2025-05-06,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,1,2.1
2025-05-06,country_sourdough,Country Sourdough,Bread,evening,7,1.3571428571428572
2025-05-06,country_sourdough,Country Sourdough,Bread,midday,7,1.5857142857142856
2025-05-06,country_sourdough,Country Sourdough,Bread,morning,12,1.440909090909091
2025-05-06,fruit_tart,Fruit Tart,Dessert,midday,2,5.5
2025-05-06,fruit_tart,Fruit Tart,Dessert,morning,1,2.0
2025-05-06,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,20,5.5
2025-05-06,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,5,4.833333333333333
2025-05-06,pain_au_chocolat,Pain au Chocolat,Pastry,evening,8,1.2
2025-05-06,pain_au_chocolat,Pain au Chocolat,Pastry,morning,15,1.2
2025-05-06,traditional_baguette,Traditional Baguette,Bread,evening,20,1.1676470588235293
2025-05-06,traditional_baguette,Traditional Baguette,Bread,midday,48,1.0803030303030303
2025-05-06,traditional_baguette,Traditional Baguette,Bread,morning,59,1.1085365853658538
2025-05-07,butter_croissant,Butter Croissant,Pastry,evening,2,1.4
2025-05-07,butter_croissant,Butter Croissant,Pastry,midday,1,1.4
2025-05-07,butter_croissant,Butter Croissant,Pastry,morning,18,1.1
2025-05-07,chocolate_cookie,Chocolate Cookie,Dessert,evening,4,1.0
2025-05-07,chocolate_cookie,Chocolate Cookie,Dessert,morning,5,1.0
2025-05-07,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,2.1
2025-05-07,country_sourdough,Country Sourdough,Bread,evening,5,1.3599999999999999
2025-05-07,country_sourdough,Country Sourdough,Bread,midday,8,2.025
2025-05-07,country_sourdough,Country Sourdough,Bread,morning,12,1.7374999999999998
2025-05-07,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-07,fruit_tart,Fruit Tart,Dessert,midday,5,2.0
2025-05-07,fruit_tart,Fruit Tart,Dessert,morning,2,2.0
2025-05-07,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,3.5
2025-05-07,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,11,5.9
2025-05-07,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,8,5.666666666666667
2025-05-07,pain_au_chocolat,Pain au Chocolat,Pastry,evening,1,1.2
2025-05-07,pain_au_chocolat,Pain au Chocolat,Pastry,midday,1,1.2
2025-05-07,pain_au_chocolat,Pain au Chocolat,Pastry,morning,21,1.2
2025-05-07,traditional_baguette,Traditional Baguette,Bread,evening,37,1.1673076923076922
2025-05-07,traditional_baguette,Traditional Baguette,Bread,midday,49,1.1441176470588235
2025-05-07,traditional_baguette,Traditional Baguette,Bread,morning,51,1.0583333333333333
2025-05-08,brownie,Brownie,Dessert,morning,1,2.5
2025-05-08,butter_croissant,Butter Croissant,Pastry,evening,6,1.28
2025-05-08,butter_croissant,Butter Croissant,Pastry,morning,28,1.1333333333333335
2025-05-08,chocolate_cookie,Chocolate Cookie,Dessert,evening,6,1.0
2025-05-08,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.0
2025-05-08,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,2,2.1
2025-05-08,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,3,2.1
2025-05-08,country_sourdough,Country Sourdough,Bread,evening,7,1.4285714285714286
2025-05-08,country_sourdough,Country Sourdough,Bread,midday,9,2.0444444444444443
2025-05-08,country_sourdough,Country Sourdough,Bread,morning,25,1.65
2025-05-08,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-08,fruit_tart,Fruit Tart,Dessert,midday,6,2.0
2025-05-08,fruit_tart,Fruit Tart,Dessert,morning,9,2.0
2025-05-08,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,11,5.1
2025-05-08,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,5,5.5
2025-05-08,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.2
2025-05-08,pain_au_chocolat,Pain au Chocolat,Pastry,midday,2,1.2
2025-05-08,pain_au_chocolat,Pain au Chocolat,Pastry,morning,22,1.2
2025-05-08,traditional_baguette,Traditional Baguette,Bread,evening,45,1.1796296296296296
2025-05-08,traditional_baguette,Traditional Baguette,Bread,midday,37,1.1111111111111112
2025-05-08,traditional_baguette,Traditional Baguette,Bread,morning,56,1.0767441860465115
2025-05-09,brioche,Brioche,Pastry,morning,1,5.0
2025-05-09,butter_croissant,Butter Croissant,Pastry,evening,6,1.2
2025-05-09,butter_croissant,Butter Croissant,Pastry,midday,8,1.2
2025-05-09,butter_croissant,Butter Croissant,Pastry,morning,14,1.175
2025-05-09,chocolate_cookie,Chocolate Cookie,Dessert,evening,9,1.0
2025-05-09,chocolate_cookie,Chocolate Cookie,Dessert,morning,1,1.0
2025-05-09,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,4,3.9
2025-05-09,country_sourdough,Country Sourdough,Bread,evening,9,1.738888888888889
2025-05-09,country_sourdough,Country Sourdough,Bread,midday,15,1.4833333333333334
2025-05-09,country_sourdough,Country Sourdough,Bread,morning,18,1.640625
2025-05-09,fruit_tart,Fruit Tart,Dessert,evening,6,4.333333333333333
2025-05-09,fruit_tart,Fruit Tart,Dessert,midday,2,2.0
2025-05-09,fruit_tart,Fruit Tart,Dessert,morning,4,5.333333333333333
2025-05-09,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,11,5.5
2025-05-09,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,12,5.166666666666667
2025-05-09,pain_au_chocolat,Pain au Chocolat,Pastry,evening,4,1.2
2025-05-09,pain_au_chocolat,Pain au Chocolat,Pastry,midday,8,1.2
2025-05-09,pain_au_chocolat,Pain au Chocolat,Pastry,morning,15,1.2
2025-05-09,traditional_baguette,Traditional Baguette,Bread,evening,11,1.2
2025-05-09,traditional_baguette,Traditional Baguette,Bread,midday,63,1.15875
2025-05-09,traditional_baguette,Traditional Baguette,Bread,morning,78,1.1065217391304347
2025-05-10,brioche,Brioche,Pastry,midday,1,5.0
2025-05-10,brioche,Brioche,Pastry,morning,2,5.0
2025-05-10,butter_croissant,Butter Croissant,Pastry,evening,2,1.4
2025-05-10,butter_croissant,Butter Croissant,Pastry,midday,3,1.3
2025-05-10,butter_croissant,Butter Croissant,Pastry,morning,42,1.1375000000000002
2025-05-10,chocolate_cookie,Chocolate Cookie,Dessert,midday,1,1.0
2025-05-10,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.0
2025-05-10,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,7.5
2025-05-10,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,2,4.8
2025-05-10,country_sourdough,Country Sourdough,Bread,evening,9,1.3857142857142857
2025-05-10,country_sourdough,Country Sourdough,Bread,midday,19,1.8833333333333333
2025-05-10,country_sourdough,Country Sourdough,Bread,morning,14,1.736363636363636
2025-05-10,fruit_tart,Fruit Tart,Dessert,evening,10,3.4
2025-05-10,fruit_tart,Fruit Tart,Dessert,midday,4,8.666666666666666
2025-05-10,fruit_tart,Fruit Tart,Dessert,morning,1,9.0
2025-05-10,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,9,5.5
2025-05-10,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,18,4.0
2025-05-10,pain_au_chocolat,Pain au Chocolat,Pastry,evening,4,1.2
2025-05-10,pain_au_chocolat,Pain au Chocolat,Pastry,midday,2,1.2
2025-05-10,pain_au_chocolat,Pain au Chocolat,Pastry,morning,32,1.2
2025-05-10,traditional_baguette,Traditional Baguette,Bread,evening,19,1.0769230769230769
2025-05-10,traditional_baguette,Traditional Baguette,Bread,midday,105,1.1333333333333333
2025-05-10,traditional_baguette,Traditional Baguette,Bread,morning,111,1.1072580645161292
2025-05-11,brioche,Brioche,Pastry,midday,3,5.0
2025-05-11,butter_croissant,Butter Croissant,Pastry,midday,1,1.4
2025-05-11,butter_croissant,Butter Croissant,Pastry,morning,95,1.1
2025-05-11,chocolate_cookie,Chocolate Cookie,Dessert,morning,7,1.0
2025-05-11,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,5,2.1
2025-05-11,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,4,4.8
2025-05-11,country_sourdough,Country Sourdough,Bread,midday,14,1.9615384615384615
2025-05-11,country_sourdough,Country Sourdough,Bread,morning,38,1.5233333333333332
2025-05-11,fruit_tart,Fruit Tart,Dessert,midday,16,4.1
2025-05-11,fruit_tart,Fruit Tart,Dessert,morning,3,7.666666666666667
2025-05-11,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,2,4.0
2025-05-11,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,5.5
2025-05-11,pain_au_chocolat,Pain au Chocolat,Pastry,morning,70,1.2
2025-05-11,traditional_baguette,Traditional Baguette,Bread,midday,141,1.1543956043956043
2025-05-11,traditional_baguette,Traditional Baguette,Bread,morning,160,1.129081632653061
2025-05-12,butter_croissant,Butter Croissant,Pastry,evening,6,1.1
2025-05-12,butter_croissant,Butter Croissant,Pastry,morning,26,1.1300000000000001
2025-05-12,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,1,2.1
2025-05-12,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,morning,2,2.1
2025-05-12,country_sourdough,Country Sourdough,Bread,evening,4,2.325
2025-05-12,country_sourdough,Country Sourdough,Bread,midday,6,1.7
2025-05-12,country_sourdough,Country Sourdough,Bread,morning,13,1.6115384615384616
2025-05-12,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-12,fruit_tart,Fruit Tart,Dessert,midday,3,2.0
2025-05-12,fruit_tart,Fruit Tart,Dessert,morning,3,5.5
2025-05-12,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,15,5.857142857142857
2025-05-12,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,5.5
2025-05-12,pain_au_chocolat,Pain au Chocolat,Pastry,morning,22,1.2
2025-05-12,traditional_baguette,Traditional Baguette,Bread,evening,29,1.1333333333333333
2025-05-12,traditional_baguette,Traditional Baguette,Bread,midday,55,1.2304347826086957
2025-05-12,traditional_baguette,Traditional Baguette,Bread,morning,59,1.10625
2025-05-13,brioche,Brioche,Pastry,evening,1,5.0
2025-05-13,butter_croissant,Butter Croissant,Pastry,evening,2,1.1
2025-05-13,butter_croissant,Butter Croissant,Pastry,morning,15,1.1333333333333335
2025-05-13,chocolate_cookie,Chocolate Cookie,Dessert,evening,2,1.0
2025-05-13,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.0
2025-05-13,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,5,2.1
2025-05-13,country_sourdough,Country Sourdough,Bread,evening,3,1.8333333333333333
2025-05-13,country_sourdough,Country Sourdough,Bread,midday,7,1.6214285714285714
2025-05-13,country_sourdough,Country Sourdough,Bread,morning,9,1.36875
2025-05-13,fruit_tart,Fruit Tart,Dessert,midday,1,9.0
2025-05-13,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,evening,1,6.5
2025-05-13,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,13,5.5
2025-05-13,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,4,6.5
2025-05-13,pain_au_chocolat,Pain au Chocolat,Pastry,evening,3,1.2
2025-05-13,pain_au_chocolat,Pain au Chocolat,Pastry,morning,14,1.2
2025-05-13,traditional_baguette,Traditional Baguette,Bread,evening,28,1.18125
2025-05-13,traditional_baguette,Traditional Baguette,Bread,midday,40,1.1333333333333333
2025-05-13,traditional_baguette,Traditional Baguette,Bread,morning,31,1.0769230769230769
2025-05-14,brioche,Brioche,Pastry,morning,1,5.0
2025-05-14,butter_croissant,Butter Croissant,Pastry,evening,4,1.1
2025-05-14,butter_croissant,Butter Croissant,Pastry,morning,18,1.1
2025-05-14,country_sourdough,Country Sourdough,Bread,evening,7,1.3857142857142857
2025-05-14,country_sourdough,Country Sourdough,Bread,midday,11,1.5699999999999998
2025-05-14,country_sourdough,Country Sourdough,Bread,morning,7,1.5249999999999997
2025-05-14,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-14,fruit_tart,Fruit Tart,Dessert,midday,2,2.0
2025-05-14,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,18,6.0
2025-05-14,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,3,3.5
2025-05-14,pain_au_chocolat,Pain au Chocolat,Pastry,morning,24,1.2
2025-05-14,traditional_baguette,Traditional Baguette,Bread,evening,22,1.2049999999999998
2025-05-14,traditional_baguette,Traditional Baguette,Bread,midday,57,1.15875
2025-05-14,traditional_baguette,Traditional Baguette,Bread,morning,31,1.15
2025-05-15,brioche,Brioche,Pastry,midday,1,5.0
2025-05-15,brioche,Brioche,Pastry,morning,1,5.0
2025-05-15,butter_croissant,Butter Croissant,Pastry,evening,2,1.1
2025-05-15,butter_croissant,Butter Croissant,Pastry,midday,4,1.25
2025-05-15,butter_croissant,Butter Croissant,Pastry,morning,11,1.1
2025-05-15,chocolate_cookie,Chocolate Cookie,Dessert,evening,2,1.0
2025-05-15,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,midday,2,2.1
2025-05-15,country_sourdough,Country Sourdough,Bread,evening,8,1.42
2025-05-15,country_sourdough,Country Sourdough,Bread,midday,3,1.5
2025-05-15,country_sourdough,Country Sourdough,Bread,morning,11,1.4722222222222223
2025-05-15,fruit_tart,Fruit Tart,Dessert,evening,2,2.0
2025-05-15,fruit_tart,Fruit Tart,Dessert,midday,2,2.0
2025-05-15,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,midday,20,5.5
2025-05-15,ham_cheese_sandwich,Ham & Cheese Sandwich,Savory,morning,8,6.1
2025-05-15,pain_au_chocolat,Pain au Chocolat,Pastry,evening,2,1.2
2025-05-15,pain_au_chocolat,Pain au Chocolat,Pastry,morning,13,1.2
2025-05-15,traditional_baguette,Traditional Baguette,Bread,evening,32,1.1749999999999998
2025-05-15,traditional_baguette,Traditional Baguette,Bread,midday,52,1.1569444444444443
2025-05-15,traditional_baguette,Traditional Baguette,Bread,morning,39,1.0844827586206895
2025-05-16,butter_croissant,Butter Croissant,Pastry,evening,8,1.2
2025-05-16,butter_croissant,Butter Croissant,Pastry,midday,20,1.2
2025-05-16,butter_croissant,Butter Croissant,Pastry,morning,39,1.1545454545454545
2025-05-16,chocolate_cookie,Chocolate Cookie,Dessert,morning,2,1.0
2025-05-16,coffee_bun_sweet_bun,Coffee Bun / Sweet Bun,Pastry,evening,1,7.5
2025-05-16,country_sourdough,Country Sourdough,Bread,evening,4,1.3666666666666665
2025-05-16,country_sourdough,Country Sourdough,Bread,midday,9,2.0125
2025-05-16,country_sourdough,Country Sourdough,Bread,morning,5,1.9
