date,time,ticket_number,article,quantity,unit_price,timestamp,hour,daypart
2025-07-26,09:44,225935.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 09:44:00,9,morning
2025-07-26,09:44,225935.0,TRADITIONAL BAGUETTE,5.0,1.2,2025-07-26 09:44:00,9,morning
2025-07-26,09:45,225936.0,PAIN AU CHOCOLAT,3.0,1.2,2025-07-26 09:45:00,9,morning
2025-07-26,09:45,225936.0,BAGUETTE,1.0,0.9,2025-07-26 09:45:00,9,morning
2025-07-26,09:45,225936.0,CROISSANT,4.0,1.1,2025-07-26 09:45:00,9,morning
2025-07-26,09:45,225936.0,QUIM BREAD,1.0,1.0,2025-07-26 09:45:00,9,morning
2025-07-26,09:45,225936.0,PAIN AUX RAISINS,1.0,1.4,2025-07-26 09:45:00,9,morning
2025-07-26,09:51,225937.0,COUPE,1.0,0.15,2025-07-26 09:51:00,9,morning
2025-07-26,09:51,225937.0,BRIOCHE,1.0,5.0,2025-07-26 09:51:00,9,morning
2025-07-26,09:51,225937.0,BUCHE 6PERS,1.0,21.0,2025-07-26 09:51:00,9,morning
2025-07-26,09:51,225937.0,BOULE 400G,1.0,1.5,2025-07-26 09:51:00,9,morning
2025-07-26,09:51,225937.0,GD PLATEAU SALE,1.0,18.0,2025-07-26 09:51:00,9,morning
2025-07-26,09:52,225938.0,BAGUETTE,2.0,0.9,2025-07-26 09:52:00,9,morning
2025-07-26,09:52,225938.0,CROISSANT,8.0,1.1,2025-07-26 09:52:00,9,morning
2025-07-26,09:55,225939.0,SEIGLE,1.0,1.8,2025-07-26 09:55:00,9,morning
2025-07-26,09:55,225939.0,COMPLET,1.0,1.5,2025-07-26 09:55:00,9,morning
2025-07-26,09:55,225939.0,COUPE,1.0,0.15,2025-07-26 09:55:00,9,morning
2025-07-26,09:55,225939.0,BAGUETTE,2.0,0.9,2025-07-26 09:55:00,9,morning
2025-07-26,09:55,225940.0,TRAITEUR,3.0,11.65,2025-07-26 09:55:00,9,morning
2025-07-26,09:56,225941.0,TRADITIONAL BAGUETTE,5.0,1.2,2025-07-26 09:56:00,9,morning
2025-07-26,09:56,225941.0,BAGUETTE,1.0,0.9,2025-07-26 09:56:00,9,morning
2025-07-26,09:56,225941.0,COUPE,1.0,0.15,2025-07-26 09:56:00,9,morning
2025-07-26,09:56,225941.0,BOULE 400G,1.0,1.5,2025-07-26 09:56:00,9,morning
2025-07-26,09:56,225941.0,COUPE,1.0,0.15,2025-07-26 09:56:00,9,morning
2025-07-26,09:57,225942.0,BANETTE,3.0,1.05,2025-07-26 09:57:00,9,morning
2025-07-26,09:57,225943.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 09:57:00,9,morning
2025-07-26,09:57,225945.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 09:57:00,9,morning
2025-07-26,09:57,225946.0,BAGUETTE,2.0,0.9,2025-07-26 09:57:00,9,morning
2025-07-26,10:04,225947.0,CEREAL BAGUETTE,1.0,1.25,2025-07-26 10:04:00,10,morning
2025-07-26,10:04,225947.0,PAIN AU CHOCOLAT,4.0,1.2,2025-07-26 10:04:00,10,morning
2025-07-26,10:04,225947.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 10:04:00,10,morning
2025-07-26,10:04,225947.0,BAGUETTE,1.0,0.9,2025-07-26 10:04:00,10,morning
2025-07-26,10:04,225947.0,CROISSANT,4.0,1.1,2025-07-26 10:04:00,10,morning
2025-07-26,10:04,225947.0,COUPE,1.0,0.15,2025-07-26 10:04:00,10,morning
2025-07-26,10:05,225948.0,BANETTE,1.0,1.05,2025-07-26 10:05:00,10,morning
2025-07-26,10:05,225949.0,BAGUETTE,2.0,0.9,2025-07-26 10:05:00,10,morning
2025-07-26,10:07,225950.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 10:07:00,10,morning
2025-07-26,10:08,225951.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 10:08:00,10,morning
2025-07-26,10:08,225951.0,CAMPAGNE,1.0,1.8,2025-07-26 10:08:00,10,morning
2025-07-26,10:08,225951.0,CROISSANT,1.0,1.1,2025-07-26 10:08:00,10,morning
2025-07-26,10:08,225951.0,COUPE,1.0,0.15,2025-07-26 10:08:00,10,morning
2025-07-26,10:09,225952.0,BAGUETTE,1.0,0.9,2025-07-26 10:09:00,10,morning
2025-07-26,10:12,225953.0,FRAMBOISIER,2.0,3.0,2025-07-26 10:12:00,10,morning
2025-07-26,10:12,225953.0,BAGUETTE,3.0,0.9,2025-07-26 10:12:00,10,morning
2025-07-26,10:12,225954.0,BANETTINE,1.0,0.6,2025-07-26 10:12:00,10,morning
2025-07-26,10:14,225955.0,FLAN ABRICOT,2.0,2.1,2025-07-26 10:14:00,10,morning
2025-07-26,10:15,225956.0,BANETTE,2.0,1.05,2025-07-26 10:15:00,10,morning
2025-07-26,10:15,225956.0,CHAUSSON AUX POMMES,2.0,1.4,2025-07-26 10:15:00,10,morning
2025-07-26,10:15,225956.0,COUPE,1.0,0.15,2025-07-26 10:15:00,10,morning
2025-07-26,10:15,225956.0,BAGUETTE,1.0,0.9,2025-07-26 10:15:00,10,morning
2025-07-26,10:16,225957.0,SPECIAL BREAD,1.0,2.4,2025-07-26 10:16:00,10,morning
2025-07-26,10:16,225957.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 10:16:00,10,morning
2025-07-26,10:24,225958.0,CROISSANT,2.0,1.1,2025-07-26 10:24:00,10,morning
2025-07-26,10:24,225958.0,PAIN AUX RAISINS,2.0,1.4,2025-07-26 10:24:00,10,morning
2025-07-26,10:24,225958.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 10:24:00,10,morning
2025-07-26,10:24,225958.0,PAIN AU CHOCOLAT,2.0,1.2,2025-07-26 10:24:00,10,morning
2025-07-26,10:27,225959.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 10:27:00,10,morning
2025-07-26,10:28,225960.0,COUPE,1.0,0.15,2025-07-26 10:28:00,10,morning
2025-07-26,10:28,225960.0,VIK BREAD,1.0,2.5,2025-07-26 10:28:00,10,morning
2025-07-26,10:28,225960.0,COUPE,1.0,0.15,2025-07-26 10:28:00,10,morning
2025-07-26,10:28,225960.0,SPECIAL BREAD,1.0,2.4,2025-07-26 10:28:00,10,morning
2025-07-26,10:28,225960.0,SPECIAL BREAD,1.0,2.4,2025-07-26 10:28:00,10,morning
2025-07-26,10:28,225960.0,COUPE,1.0,0.15,2025-07-26 10:28:00,10,morning
2025-07-26,10:32,225961.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 10:32:00,10,morning
2025-07-26,10:32,225962.0,DEMI BAGUETTE,1.0,0.45,2025-07-26 10:32:00,10,morning
2025-07-26,10:32,225962.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 10:32:00,10,morning
2025-07-26,10:34,225963.0,BOULE 400G,1.0,1.5,2025-07-26 10:34:00,10,morning
2025-07-26,10:34,225963.0,COUPE,1.0,0.15,2025-07-26 10:34:00,10,morning
2025-07-26,10:37,225964.0,PAIN AU CHOCOLAT,6.0,1.2,2025-07-26 10:37:00,10,morning
2025-07-26,10:39,225965.0,TRADITIONAL BAGUETTE,7.0,1.2,2025-07-26 10:39:00,10,morning
2025-07-26,10:40,225966.0,DIVERS BOULANGERIE,1.0,1.6,2025-07-26 10:40:00,10,morning
2025-07-26,10:40,225966.0,BANETTE,2.0,1.05,2025-07-26 10:40:00,10,morning
2025-07-26,10:41,225967.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 10:41:00,10,morning
2025-07-26,10:41,225967.0,COUPE,1.0,0.15,2025-07-26 10:41:00,10,morning
2025-07-26,10:41,225967.0,CAMPAGNE,1.0,1.8,2025-07-26 10:41:00,10,morning
2025-07-26,10:42,225968.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 10:42:00,10,morning
2025-07-26,10:45,225969.0,COUPE,3.0,0.15,2025-07-26 10:45:00,10,morning
2025-07-26,10:45,225969.0,DIVERS BOULANGERIE,1.0,6.0,2025-07-26 10:45:00,10,morning
2025-07-26,10:45,225969.0,BAGUETTE,2.0,0.9,2025-07-26 10:45:00,10,morning
2025-07-26,10:45,225969.0,VIK BREAD,3.0,2.5,2025-07-26 10:45:00,10,morning
2025-07-26,10:45,225969.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 10:45:00,10,morning
2025-07-26,10:47,225970.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 10:47:00,10,morning
2025-07-26,10:50,225971.0,BANETTE,1.0,1.05,2025-07-26 10:50:00,10,morning
2025-07-26,10:50,225972.0,BANETTINE,2.0,0.6,2025-07-26 10:50:00,10,morning
2025-07-26,10:56,225973.0,BAGUETTE GRAINE,1.0,1.3,2025-07-26 10:56:00,10,morning
2025-07-26,10:57,225974.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 10:57:00,10,morning
2025-07-26,10:57,225974.0,SPECIAL BREAD,2.0,2.4,2025-07-26 10:57:00,10,morning
2025-07-26,10:57,225975.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 10:57:00,10,morning
2025-07-26,10:57,225975.0,BUCHE 4PERS,1.0,14.0,2025-07-26 10:57:00,10,morning
2025-07-26,10:59,225976.0,BOULE 200G,1.0,1.1,2025-07-26 10:59:00,10,morning
2025-07-26,10:59,225976.0,BANETTE,1.0,1.05,2025-07-26 10:59:00,10,morning
2025-07-26,11:00,225977.0,BAGUETTE,1.0,0.9,2025-07-26 11:00:00,11,midday
2025-07-26,11:03,225979.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:03:00,11,midday
2025-07-26,11:03,225979.0,VIK BREAD,2.0,2.5,2025-07-26 11:03:00,11,midday
2025-07-26,11:03,225980.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:03:00,11,midday
2025-07-26,11:04,225981.0,BAGUETTE,1.0,0.9,2025-07-26 11:04:00,11,midday
2025-07-26,11:05,225982.0,PAIN AU CHOCOLAT,1.0,1.2,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225982.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225982.0,ENTREMETS,2.0,3.5,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,COUPE,1.0,0.15,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,PAIN DE MIE,1.0,2.0,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,BRIOCHE DE NOEL,1.0,6.0,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,COUPE,1.0,0.15,2025-07-26 11:05:00,11,midday
2025-07-26,11:05,225983.0,VIK BREAD,1.0,2.5,2025-07-26 11:05:00,11,midday
2025-07-26,11:06,225984.0,TRADITIONAL BAGUETTE,5.0,1.2,2025-07-26 11:06:00,11,midday
2025-07-26,11:09,225985.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:09:00,11,midday
2025-07-26,11:11,225986.0,COUPE,2.0,0.15,2025-07-26 11:11:00,11,midday
2025-07-26,11:11,225986.0,PAIN DE MIE,2.0,2.0,2025-07-26 11:11:00,11,midday
2025-07-26,11:11,225987.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:11:00,11,midday
2025-07-26,11:11,225988.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:11:00,11,midday
2025-07-26,11:11,225988.0,BANETTINE,1.0,0.6,2025-07-26 11:11:00,11,midday
2025-07-26,11:12,225989.0,TRADITIONAL BAGUETTE,5.0,1.2,2025-07-26 11:12:00,11,midday
2025-07-26,11:12,225989.0,BAGUETTE GRAINE,2.0,1.3,2025-07-26 11:12:00,11,midday
2025-07-26,11:12,225989.0,DIVERS BOULANGERIE,1.0,0.8,2025-07-26 11:12:00,11,midday
2025-07-26,11:13,225990.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:13:00,11,midday
2025-07-26,11:13,225990.0,FICELLE,2.0,0.6,2025-07-26 11:13:00,11,midday
2025-07-26,11:13,225990.0,COUPE,1.0,0.15,2025-07-26 11:13:00,11,midday
2025-07-26,11:13,225991.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:13:00,11,midday
2025-07-26,11:14,225992.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:14:00,11,midday
2025-07-26,11:14,225992.0,BAGUETTE GRAINE,1.0,1.3,2025-07-26 11:14:00,11,midday
2025-07-26,11:14,225993.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:14:00,11,midday
2025-07-26,11:14,225994.0,SPECIAL BREAD,1.0,2.4,2025-07-26 11:14:00,11,midday
2025-07-26,11:14,225994.0,BUCHE 4PERS,1.0,14.0,2025-07-26 11:14:00,11,midday
2025-07-26,11:14,225994.0,COUPE,1.0,0.15,2025-07-26 11:14:00,11,midday
2025-07-26,11:15,225995.0,BANETTE,4.0,1.05,2025-07-26 11:15:00,11,midday
2025-07-26,11:20,225996.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:20:00,11,midday
2025-07-26,11:21,225997.0,PAIN BANETTE,1.0,1.4,2025-07-26 11:21:00,11,midday
2025-07-26,11:24,225998.0,BANETTE,1.0,1.05,2025-07-26 11:24:00,11,midday
2025-07-26,11:25,225999.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:25:00,11,midday
2025-07-26,11:25,226000.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:25:00,11,midday
2025-07-26,11:25,226000.0,DIVERS PATISSERIE,1.0,7.0,2025-07-26 11:25:00,11,midday
2025-07-26,11:26,226001.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:26:00,11,midday
2025-07-26,11:26,226001.0,VIK BREAD,1.0,2.5,2025-07-26 11:26:00,11,midday
2025-07-26,11:26,226001.0,COUPE,1.0,0.15,2025-07-26 11:26:00,11,midday
2025-07-26,11:26,226002.0,TRADITIONAL BAGUETTE,5.0,1.2,2025-07-26 11:26:00,11,midday
2025-07-26,11:28,226003.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:28:00,11,midday
2025-07-26,11:30,226004.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:30:00,11,midday
2025-07-26,11:30,226005.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:30:00,11,midday
2025-07-26,11:31,226006.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 11:31:00,11,midday
2025-07-26,11:31,226006.0,KOUIGN AMANN,4.0,2.1,2025-07-26 11:31:00,11,midday
2025-07-26,11:31,226006.0,VIK BREAD,1.0,2.5,2025-07-26 11:31:00,11,midday
2025-07-26,11:31,226006.0,DIVERS BOULANGERIE,1.0,3.2,2025-07-26 11:31:00,11,midday
2025-07-26,11:34,226007.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:34:00,11,midday
2025-07-26,11:34,226007.0,COMPLET,1.0,1.5,2025-07-26 11:34:00,11,midday
2025-07-26,11:34,226007.0,COUPE,1.0,0.15,2025-07-26 11:34:00,11,midday
2025-07-26,11:35,226008.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:35:00,11,midday
2025-07-26,11:35,226009.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:35:00,11,midday
2025-07-26,11:38,226010.0,VIK BREAD,1.0,2.5,2025-07-26 11:38:00,11,midday
2025-07-26,11:38,226010.0,COUPE,1.0,0.15,2025-07-26 11:38:00,11,midday
2025-07-26,11:38,226010.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 11:38:00,11,midday
2025-07-26,11:44,226011.0,SPECIAL BREAD,1.0,2.4,2025-07-26 11:44:00,11,midday
2025-07-26,11:45,226012.0,BUCHE 6PERS,1.0,21.0,2025-07-26 11:45:00,11,midday
2025-07-26,11:45,226012.0,VIK BREAD,2.0,2.5,2025-07-26 11:45:00,11,midday
2025-07-26,11:45,226012.0,COUPE,1.0,0.15,2025-07-26 11:45:00,11,midday
2025-07-26,11:46,226013.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 11:46:00,11,midday
2025-07-26,11:46,226013.0,COUPE,1.0,0.15,2025-07-26 11:46:00,11,midday
2025-07-26,11:46,226013.0,FINANCIER X5,1.0,3.0,2025-07-26 11:46:00,11,midday
2025-07-26,11:47,226014.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 11:47:00,11,midday
2025-07-26,11:47,226014.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:47:00,11,midday
2025-07-26,11:47,226014.0,COUPE,1.0,0.15,2025-07-26 11:47:00,11,midday
2025-07-26,11:47,226014.0,VIK BREAD,1.0,2.5,2025-07-26 11:47:00,11,midday
2025-07-26,11:50,226015.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:50:00,11,midday
2025-07-26,11:50,226016.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:50:00,11,midday
2025-07-26,11:51,226017.0,COMPLET,1.0,1.5,2025-07-26 11:51:00,11,midday
2025-07-26,11:51,226017.0,COUPE,1.0,0.15,2025-07-26 11:51:00,11,midday
2025-07-26,11:52,226018.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:52:00,11,midday
2025-07-26,11:52,226018.0,BUCHE 6PERS,1.0,21.0,2025-07-26 11:52:00,11,midday
2025-07-26,11:52,226018.0,BAGUETTE GRAINE,1.0,1.3,2025-07-26 11:52:00,11,midday
2025-07-26,11:52,226018.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 11:52:00,11,midday
2025-07-26,11:52,226018.0,COUPE,1.0,0.15,2025-07-26 11:52:00,11,midday
2025-07-26,11:53,226019.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:53:00,11,midday
2025-07-26,11:55,226020.0,COUPE,1.0,0.15,2025-07-26 11:55:00,11,midday
2025-07-26,11:55,226020.0,BAGUETTE,1.0,0.9,2025-07-26 11:55:00,11,midday
2025-07-26,11:55,226020.0,PAIN DE MIE,1.0,2.0,2025-07-26 11:55:00,11,midday
2025-07-26,11:56,226021.0,BANETTE,1.0,1.05,2025-07-26 11:56:00,11,midday
2025-07-26,11:56,226022.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:56:00,11,midday
2025-07-26,11:56,226022.0,BOISSON 33CL,1.0,1.5,2025-07-26 11:56:00,11,midday
2025-07-26,11:57,226023.0,BOISSON 33CL,4.0,1.5,2025-07-26 11:57:00,11,midday
2025-07-26,11:57,226023.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 11:57:00,11,midday
2025-07-26,11:59,226024.0,DIVERS BOULANGERIE,2.0,2.5,2025-07-26 11:59:00,11,midday
2025-07-26,11:59,226024.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 11:59:00,11,midday
2025-07-26,11:59,226024.0,COUPE,2.0,0.15,2025-07-26 11:59:00,11,midday
2025-07-26,11:59,226024.0,GRANDE SUCETTE,1.0,0.6,2025-07-26 11:59:00,11,midday
2025-07-26,11:59,226024.0,FICELLE,1.0,0.6,2025-07-26 11:59:00,11,midday
2025-07-26,12:00,226025.0,TRADITIONAL BAGUETTE,4.0,1.2,2025-07-26 12:00:00,12,midday
2025-07-26,12:03,226026.0,BUCHE 4PERS,2.0,14.0,2025-07-26 12:03:00,12,midday
2025-07-26,12:06,226027.0,TRADITIONAL BAGUETTE,6.0,1.2,2025-07-26 12:06:00,12,midday
2025-07-26,12:07,226028.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-26 12:07:00,12,midday
2025-07-26,12:08,226029.0,BANETTE,2.0,1.05,2025-07-26 12:08:00,12,midday
2025-07-26,12:10,226030.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 12:10:00,12,midday
2025-07-26,12:10,226030.0,VIK BREAD,1.0,2.5,2025-07-26 12:10:00,12,midday
2025-07-26,12:10,226030.0,COUPE,1.0,0.15,2025-07-26 12:10:00,12,midday
2025-07-26,12:10,226030.0,COUPE,1.0,0.15,2025-07-26 12:10:00,12,midday
2025-07-26,12:11,226031.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 12:11:00,12,midday
2025-07-26,12:11,226032.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 12:11:00,12,midday
2025-07-26,12:12,226033.0,CROISSANT,10.0,1.1,2025-07-26 12:12:00,12,midday
2025-07-26,12:15,226034.0,FINANCIER X5,1.0,3.0,2025-07-26 12:15:00,12,midday
2025-07-26,12:15,226034.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 12:15:00,12,midday
2025-07-26,12:16,226035.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 12:16:00,12,midday
2025-07-26,12:20,226036.0,CEREAL BAGUETTE,1.0,1.25,2025-07-26 12:20:00,12,midday
2025-07-26,12:20,226036.0,SPECIAL BREAD,1.0,2.4,2025-07-26 12:20:00,12,midday
2025-07-26,12:20,226036.0,COUPE,1.0,0.15,2025-07-26 12:20:00,12,midday
2025-07-26,12:20,226036.0,PAIN CHOCO AMANDES,1.0,1.5,2025-07-26 12:20:00,12,midday
2025-07-26,12:20,226037.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 12:20:00,12,midday
2025-07-26,12:25,226038.0,BANETTE,5.0,1.05,2025-07-26 12:25:00,12,midday
2025-07-26,12:27,226039.0,PAIN AU CHOCOLAT,2.0,1.2,2025-07-26 12:27:00,12,midday
2025-07-26,12:27,226039.0,KOUIGN AMANN,1.0,2.1,2025-07-26 12:27:00,12,midday
2025-07-26,12:27,226039.0,GD FAR BRETON,2.0,7.0,2025-07-26 12:27:00,12,midday
2025-07-26,12:27,226039.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-26 12:27:00,12,midday
2025-07-26,12:29,226040.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-26 12:29:00,12,midday
2025-07-26,12:29,226040.0,BOULE 400G,1.0,1.5,2025-07-26 12:29:00,12,midday
2025-07-26,12:29,226040.0,COUPE,1.0,0.15,2025-07-26 12:29:00,12,midday
2025-07-26,12:30,226041.0,BANETTE,2.0,1.05,2025-07-26 12:30:00,12,midday
2025-07-26,12:31,226042.0,COUPE,1.0,0.15,2025-07-26 12:31:00,12,midday
2025-07-26,12:31,226042.0,BAGUETTE,2.0,0.9,2025-07-26 12:31:00,12,midday
2025-07-26,12:31,226042.0,DIVERS BOULANGERIE,1.0,2.5,2025-07-26 12:31:00,12,midday
2025-07-27,07:39,226044.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-27 07:39:00,7,morning
2025-07-27,07:52,226045.0,PAIN AU CHOCOLAT,3.0,1.2,2025-07-27 07:52:00,7,morning
2025-07-27,07:52,226045.0,CROISSANT,8.0,1.1,2025-07-27 07:52:00,7,morning
2025-07-27,07:59,226046.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-27 07:59:00,7,morning
2025-07-27,08:01,226047.0,CEREAL BAGUETTE,2.0,1.25,2025-07-27 08:01:00,8,morning
2025-07-27,08:01,226047.0,CROISSANT,10.0,1.1,2025-07-27 08:01:00,8,morning
2025-07-27,08:01,226047.0,BOULE 200G,1.0,1.1,2025-07-27 08:01:00,8,morning
2025-07-27,08:01,226047.0,COUPE,1.0,0.15,2025-07-27 08:01:00,8,morning
2025-07-27,08:01,226047.0,PAIN AU CHOCOLAT,10.0,1.2,2025-07-27 08:01:00,8,morning
2025-07-27,08:11,226048.0,CROISSANT,1.0,1.1,2025-07-27 08:11:00,8,morning
2025-07-27,08:11,226048.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-27 08:11:00,8,morning
2025-07-27,08:11,226048.0,GAL FRANGIPANE 4P,2.0,8.0,2025-07-27 08:11:00,8,morning
2025-07-27,08:12,226049.0,BANETTE,1.0,1.05,2025-07-27 08:12:00,8,morning
2025-07-27,08:12,226049.0,GAL POMME 4P,1.0,8.0,2025-07-27 08:12:00,8,morning
2025-07-27,08:13,226050.0,BANETTE,2.0,1.05,2025-07-27 08:13:00,8,morning
2025-07-27,08:14,226051.0,CROISSANT,2.0,1.1,2025-07-27 08:14:00,8,morning
2025-07-27,08:14,226051.0,BAGUETTE,2.0,0.9,2025-07-27 08:14:00,8,morning
2025-07-27,08:14,226052.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-27 08:14:00,8,morning
2025-07-27,08:18,226053.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-27 08:18:00,8,morning
2025-07-27,08:28,226054.0,BANETTE,3.0,1.05,2025-07-27 08:28:00,8,morning
2025-07-27,08:29,226055.0,BAGUETTE,2.0,0.9,2025-07-27 08:29:00,8,morning
2025-07-27,08:32,226056.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-27 08:32:00,8,morning
2025-07-27,08:34,226057.0,CROISSANT,10.0,1.1,2025-07-27 08:34:00,8,morning
2025-07-27,08:34,226057.0,PAIN AU CHOCOLAT,10.0,1.2,2025-07-27 08:34:00,8,morning
2025-07-27,08:40,226058.0,FICELLE,3.0,0.6,2025-07-27 08:40:00,8,morning
2025-07-27,08:40,226058.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-27 08:40:00,8,morning
2025-07-27,08:40,226058.0,PAIN AUX RAISINS,1.0,1.4,2025-07-27 08:40:00,8,morning
2025-07-27,08:40,226058.0,SUCETTE,6.0,0.3,2025-07-27 08:40:00,8,morning
2025-07-27,08:40,226058.0,PAIN AU CHOCOLAT,7.0,1.2,2025-07-27 08:40:00,8,morning
2025-07-27,08:46,226059.0,BOULE 400G,1.0,1.5,2025-07-27 08:46:00,8,morning
2025-07-27,08:46,226059.0,COUPE,1.0,0.15,2025-07-27 08:46:00,8,morning
2025-07-27,08:46,226059.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-27 08:46:00,8,morning
2025-07-27,08:47,226060.0,CEREAL BAGUETTE,2.0,1.25,2025-07-27 08:47:00,8,morning
2025-07-27,08:47,226060.0,BOULE 400G,1.0,1.5,2025-07-27 08:47:00,8,morning
2025-07-27,08:47,226060.0,COUPE,1.0,0.15,2025-07-27 08:47:00,8,morning
2025-07-27,08:49,226061.0,PAIN AU CHOCOLAT,4.0,1.2,2025-07-27 08:49:00,8,morning
2025-07-27,08:50,226062.0,PAIN AUX RAISINS,1.0,1.4,2025-07-27 08:50:00,8,morning
2025-07-27,08:50,226062.0,SPECIAL BREAD,1.0,2.4,2025-07-27 08:50:00,8,morning
2025-07-27,08:50,226062.0,COUPE,1.0,0.15,2025-07-27 08:50:00,8,morning
2025-07-27,08:57,226063.0,PAIN AU CHOCOLAT,6.0,1.2,2025-07-27 08:57:00,8,morning
2025-07-27,08:57,226063.0,BOULE 400G,1.0,1.5,2025-07-27 08:57:00,8,morning
2025-07-27,08:57,226063.0,CEREAL BAGUETTE,2.0,1.25,2025-07-27 08:57:00,8,morning
2025-07-27,08:59,226064.0,TRADITIONAL BAGUETTE,1.0,1.2,2025-07-27 08:59:00,8,morning
2025-07-27,08:59,226065.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-27 08:59:00,8,morning
2025-07-27,09:01,226066.0,TRADITIONAL BAGUETTE,3.0,1.2,2025-07-27 09:01:00,9,morning
2025-07-27,09:01,226066.0,BOULE 400G,2.0,1.5,2025-07-27 09:01:00,9,morning
2025-07-27,09:09,226067.0,TRADITIONAL BAGUETTE,2.0,1.2,2025-07-27 09:09:00,9,morning
