date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise,day_of_week,is_weekend,month,week_of_year,day_of_year,weather_condition,rain_mm,temperature,is_holiday,holiday_name,promo_flag,promo_type,event_flag,event_description,estimated_true_demand,planned_prep,actual_sales,waste_units,stockout_units,recent_waste_pressure,recent_stockout_pressure
2026-04-21,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1372384191744196,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0071990775287063,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.044193966539753,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,8,4.714285714285714,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1067619922473566,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,11,11,11,0,0,0,0
2026-04-21,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,11,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0686129196132856,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,13,11,11,0,2,0,1
2026-04-21,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9415978489765552,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.048007164421008,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,brioche,midday,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.1493979178107694,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,brioche,evening,Brioche,Pastry,1,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.929016663027134,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-21,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1694742808955183,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-21,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,4,2.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0308561988774851,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0
2026-04-21,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9653417782463796,1,0,4,17,111,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,traditional_baguette,morning,Traditional Baguette,Bread,52,1.261290322580645,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9285368492313396,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,59,52,52,0,7,0,1
2026-04-22,traditional_baguette,midday,Traditional Baguette,Bread,36,1.27,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.982137034047338,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,40,35,35,0,5,0,1
2026-04-22,traditional_baguette,evening,Traditional Baguette,Bread,36,1.24375,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8435777335143604,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,31,26,26,0,5,0,1
2026-04-22,butter_croissant,morning,Butter Croissant,Pastry,17,1.28,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.966780442475297,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,20,19,19,0,1,0,1
2026-04-22,butter_croissant,midday,Butter Croissant,Pastry,6,1.28,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.978965820491551,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,7,7,7,0,0,0,0
2026-04-22,butter_croissant,evening,Butter Croissant,Pastry,1,1.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9140469080710064,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-22,pain_au_chocolat,morning,Pain au Chocolat,Pastry,11,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0598276155923487,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,14,16,14,2,0,1,0
2026-04-22,pain_au_chocolat,midday,Pain au Chocolat,Pastry,6,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.982498696976849,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,7,7,7,0,0,0,0
2026-04-22,pain_au_chocolat,evening,Pain au Chocolat,Pastry,6,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9491364364308458,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,6,5,5,0,1,0,1
2026-04-22,country_sourdough,morning,Country Sourdough,Bread,16,1.9833333333333327,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9739732851945164,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,19,18,18,0,1,0,1
2026-04-22,country_sourdough,midday,Country Sourdough,Bread,7,1.871428571428572,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0284085978652675,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,8,7,7,0,1,0,1
2026-04-22,country_sourdough,evening,Country Sourdough,Bread,7,1.6142857142857143,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0058576968373596,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,7,6,6,0,1,0,1
2026-04-22,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9439219929529938,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0100522779232357,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9959459233946996,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,chocolate_cookie,morning,Chocolate Cookie,Dessert,1,1.15,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.908842862148095,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-22,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.15,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9769196245194192,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2026-04-22,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.046347061633671,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brownie,morning,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0457710607917206,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9816028534077283,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.054141823582878,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9216035602412302,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.924080972944534,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9798996029365056,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.119805290886971,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0130601301230564,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9779707352267384,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,5,5.25,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1235310400965317,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,7,8,7,1,0,1,0
2026-04-22,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,15,6.333333333333333,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9770449251837168,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,16,16,16,0,0,0,0
2026-04-22,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.1787786589828797,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9590973501103404,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brioche,midday,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.919061701659896,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.98669104201185,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9800732591330388,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-22,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,2.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9353824018920572,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-22,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,1,2.3,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.208157926252675,2,0,4,17,112,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-23,traditional_baguette,morning,Traditional Baguette,Bread,62,1.2092105263157895,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.02549012542442,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,78,71,71,0,7,0,1
2026-04-23,traditional_baguette,midday,Traditional Baguette,Bread,44,1.2275862068965515,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0371399658937266,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,51,49,49,0,2,0,1
2026-04-23,traditional_baguette,evening,Traditional Baguette,Bread,37,1.2142857142857142,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9630496586290463,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,36,36,36,0,0,0,0
2026-04-23,butter_croissant,morning,Butter Croissant,Pastry,28,1.2363636363636363,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9537864492203896,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,33,30,30,0,3,0,1
2026-04-23,butter_croissant,midday,Butter Croissant,Pastry,4,1.4666666666666668,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.082044668457416,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0
2026-04-23,butter_croissant,evening,Butter Croissant,Pastry,2,1.4,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8659326581928191,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2026-04-23,pain_au_chocolat,morning,Pain au Chocolat,Pastry,20,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9085708421767704,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,22,20,20,0,2,0,1
2026-04-23,pain_au_chocolat,midday,Pain au Chocolat,Pastry,3,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9802153195513956,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0
2026-04-23,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.108083784450745,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,country_sourdough,morning,Country Sourdough,Bread,17,1.7461538461538462,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.970038642162442,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,20,18,18,0,2,0,1
2026-04-23,country_sourdough,midday,Country Sourdough,Bread,5,1.86,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0332921245819358,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,6,5,5,0,1,0,1
2026-04-23,country_sourdough,evening,Country Sourdough,Bread,5,1.7600000000000002,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0022182943510474,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,5,5,5,0,0,0,0
2026-04-23,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1037006730349446,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.8732221585429663,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0588770562978225,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,chocolate_cookie,morning,Chocolate Cookie,Dessert,1,1.15,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9840880856205922,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-23,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0739907355135527,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9344574315119748,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,brownie,morning,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.001951445589027,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9917994631269852,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.919805162294367,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.8975669589642429,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,fruit_tart,midday,Fruit Tart,Dessert,5,2.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9535670910509486,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,5,6,5,1,0,1,0
2026-04-23,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0103944903196,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,2,2,2,0,0,0,0
2026-04-23,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9394470220556406,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9735941149577746,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,cake_slice,evening,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8491362116413144,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,10,5.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9703480063613016,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,12,12,12,0,0,0,0
2026-04-23,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,8,5.75,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0818869317300006,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,10,9,9,0,1,0,1
2026-04-23,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.0564144260776067,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,brioche,morning,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9930462450378286,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,brioche,midday,Brioche,Pastry,1,6.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.019492218001133,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,1,1,1,0,0,0,0
2026-04-23,brioche,evening,Brioche,Pastry,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9337391683524674,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.129955094663312,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0
2026-04-23,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.1654210005211123,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,0,0,0,0,0,0,0
2026-04-23,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,3,2.3,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.013185890456478,3,0,4,17,113,light_rain,3.4,28.2,0,,0,,0,,3,3,3,0,0,0,0
2026-04-24,traditional_baguette,morning,Traditional Baguette,Bread,62,1.2407894736842104,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.2072548668849197,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,92,103,92,11,0,1,0
2026-04-24,traditional_baguette,midday,Traditional Baguette,Bread,55,1.2191176470588236,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9455854102771726,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,58,50,50,0,8,0,1
2026-04-24,traditional_baguette,evening,Traditional Baguette,Bread,26,1.273529411764706,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8999136607944838,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,24,21,21,0,3,0,1
2026-04-24,butter_croissant,morning,Butter Croissant,Pastry,30,1.2727272727272727,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9432300996724704,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,35,33,33,0,2,0,1
2026-04-24,butter_croissant,midday,Butter Croissant,Pastry,1,1.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9824407787940008,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,1,1,1,0,0,0,0
2026-04-24,butter_croissant,evening,Butter Croissant,Pastry,4,1.4,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.184965324096237,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,5,4,4,0,1,0,1
2026-04-24,pain_au_chocolat,morning,Pain au Chocolat,Pastry,32,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.9775072698075232,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,39,33,33,0,6,0,1
2026-04-24,pain_au_chocolat,midday,Pain au Chocolat,Pastry,2,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9312275349756785,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,2,2,2,0,0,0,0
2026-04-24,pain_au_chocolat,evening,Pain au Chocolat,Pastry,4,1.3,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9281232912338052,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,4,4,4,0,0,0,0
2026-04-24,country_sourdough,morning,Country Sourdough,Bread,13,1.8166666666666669,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0912017689634623,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,17,16,16,0,1,0,1
2026-04-24,country_sourdough,midday,Country Sourdough,Bread,15,1.9,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.079784139864723,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,18,19,18,1,0,1,0
2026-04-24,country_sourdough,evening,Country Sourdough,Bread,9,1.877777777777777,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9611617450917112,4,0,4,17,114,light_rain,3.4,28.2,0,,0,,0,,9,8,8,0,1,0,1
2026-04-24,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.8499372707138275,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9097125164232572,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.1376995069999634,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.0551046307639576,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,1.0052369100446643,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,chocolate_cookie,evening,Chocolate Cookie,Dessert,1,1.15,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,1.1495066538520846,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,1,1,1,0,0,0,0
2026-04-24,brownie,morning,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,1.1566661018249214,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,brownie,midday,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.997124831843096,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,brownie,evening,Brownie,Dessert,0,4.0,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.9985942591574668,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.953436265431034,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,fruit_tart,midday,Fruit Tart,Dessert,1,2.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.9772317370011891,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,1,1,1,0,0,0,0
2026-04-24,fruit_tart,evening,Fruit Tart,Dessert,2,2.2,mid_valley_mall,Mid Valley Mall,mall,1.12,0.9,0.8810940019359903,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,2,2,2,0,0,0,0
2026-04-24,cake_slice,morning,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.1,0.8807690899052752,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
2026-04-24,cake_slice,midday,Cake Slice,Dessert,0,6.2,mid_valley_mall,Mid Valley Mall,mall,1.12,1.0,0.8621872904875278,4,0,4,17,114,light_rain,3.4,28.2,0,,1,weekend_bundle,0,,0,0,0,0,0,0,0
