date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise
2025-11-12,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9045103551256695
2025-11-12,chocolate_cookie,evening,Chocolate Cookie,Dessert,4,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8553446737338758
2025-11-12,brownie,morning,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0505544328311671
2025-11-12,brownie,midday,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9445534572960678
2025-11-12,brownie,evening,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9608655734524856
2025-11-12,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9826722054458036
2025-11-12,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0306056550472602
2025-11-12,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8811743161594835
2025-11-12,cake_slice,morning,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.899290922989273
2025-11-12,cake_slice,midday,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0001036965224885
2025-11-12,cake_slice,evening,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0958996748923573
2025-11-12,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,4,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9979682077399132
2025-11-12,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,19,6.153846153846154,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9366672234894374
2025-11-12,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8281433055729891
2025-11-12,brioche,morning,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0762140468048222
2025-11-12,brioche,midday,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9411254680487616
2025-11-12,brioche,evening,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9082050467398624
2025-11-12,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.8627739818832976
2025-11-12,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,2.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8848719351086427
2025-11-12,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9231028623636918
2025-11-13,traditional_baguette,morning,Traditional Baguette,Bread,61,1.1565789473684212,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9808921011044679
2025-11-13,traditional_baguette,midday,Traditional Baguette,Bread,79,1.2205882352941178,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9033006636191474
2025-11-13,traditional_baguette,evening,Traditional Baguette,Bread,7,1.2583333333333333,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.014856643003811
2025-11-13,butter_croissant,morning,Butter Croissant,Pastry,28,1.185,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9802841808065518
2025-11-13,butter_croissant,midday,Butter Croissant,Pastry,4,1.325,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.1777593831347621
2025-11-13,butter_croissant,evening,Butter Croissant,Pastry,7,1.2374999999999998,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.863644550688587
2025-11-13,pain_au_chocolat,morning,Pain au Chocolat,Pastry,15,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0129183544249905
2025-11-13,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0139203991232766
2025-11-13,pain_au_chocolat,evening,Pain au Chocolat,Pastry,6,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9175554076861481
2025-11-13,country_sourdough,morning,Country Sourdough,Bread,8,1.5357142857142858,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0076201917957968
2025-11-13,country_sourdough,midday,Country Sourdough,Bread,7,1.7285714285714284,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0615675493125372
2025-11-13,country_sourdough,evening,Country Sourdough,Bread,32,1.5964285714285715,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0077193186046265
2025-11-13,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.110757030785587
2025-11-13,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8257849905523729
2025-11-13,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9326213269757824
2025-11-13,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.1180044837784755
2025-11-13,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.072962106661108
2025-11-13,chocolate_cookie,evening,Chocolate Cookie,Dessert,1,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.043240936901303
2025-11-13,brownie,morning,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0986572325215567
2025-11-13,brownie,midday,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8466753697038584
2025-11-13,brownie,evening,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0636488530178256
2025-11-13,fruit_tart,morning,Fruit Tart,Dessert,3,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0851496129935538
2025-11-13,fruit_tart,midday,Fruit Tart,Dessert,5,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9473039867059411
2025-11-13,fruit_tart,evening,Fruit Tart,Dessert,2,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.210338969431298
2025-11-13,cake_slice,morning,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0157079171249646
2025-11-13,cake_slice,midday,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8245784765993167
2025-11-13,cake_slice,evening,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0305017598347004
2025-11-13,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,5.666666666666667,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9424111976008481
2025-11-13,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,10,5.111111111111111,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0931996219143614
2025-11-13,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0438355226713039
2025-11-13,brioche,morning,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9521662342179047
2025-11-13,brioche,midday,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.1201961534610316
2025-11-13,brioche,evening,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0751561044783449
2025-11-13,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,8.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9337664009854318
2025-11-13,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9878363935551322
2025-11-13,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0413533432611264
2025-11-14,traditional_baguette,morning,Traditional Baguette,Bread,80,1.1759615384615385,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9708589389781903
2025-11-14,traditional_baguette,midday,Traditional Baguette,Bread,76,1.2081818181818182,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9732480476922196
2025-11-14,traditional_baguette,evening,Traditional Baguette,Bread,43,1.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0029380022611587
2025-11-14,butter_croissant,morning,Butter Croissant,Pastry,21,1.2083333333333333,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9147361132770089
2025-11-14,butter_croissant,midday,Butter Croissant,Pastry,2,1.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8213787729138425
2025-11-14,butter_croissant,evening,Butter Croissant,Pastry,1,1.15,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.019130788986563
2025-11-14,pain_au_chocolat,morning,Pain au Chocolat,Pastry,29,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.8408880040563851
2025-11-14,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9205569037484224
2025-11-14,pain_au_chocolat,evening,Pain au Chocolat,Pastry,2,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8582734112841142
2025-11-14,country_sourdough,morning,Country Sourdough,Bread,20,1.615625,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.8681244441790957
2025-11-14,country_sourdough,midday,Country Sourdough,Bread,14,1.8636363636363635,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0341084139295433
2025-11-14,country_sourdough,evening,Country Sourdough,Bread,14,1.9041666666666668,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9822153467951942
2025-11-14,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9793279635625501
2025-11-14,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8947278573100792
2025-11-14,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9475320728929151
2025-11-14,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.030116412736815
2025-11-14,chocolate_cookie,midday,Chocolate Cookie,Dessert,6,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9958330187754799
2025-11-14,chocolate_cookie,evening,Chocolate Cookie,Dessert,2,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.065813924883359
2025-11-14,brownie,morning,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0772073609700732
2025-11-14,brownie,midday,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9798224113393431
2025-11-14,brownie,evening,Brownie,Dessert,1,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8518200571263606
2025-11-14,fruit_tart,morning,Fruit Tart,Dessert,1,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9394684080747027
2025-11-14,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9921848575301847
2025-11-14,fruit_tart,evening,Fruit Tart,Dessert,1,2.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9378810358396709
2025-11-14,cake_slice,morning,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9156300630932998
2025-11-14,cake_slice,midday,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.005580182737879
2025-11-14,cake_slice,evening,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.1944242482186624
2025-11-14,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,1,5.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.96094495503709
2025-11-14,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,18,5.571428571428571,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.999775531800658
2025-11-14,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.895037129821521
2025-11-14,brioche,morning,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.099472084403321
2025-11-14,brioche,midday,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0699794434681138
2025-11-14,brioche,evening,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0644587311572733
2025-11-14,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.1087836649043796
2025-11-14,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9658126916244154
2025-11-14,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9758065744123503
2025-11-15,traditional_baguette,morning,Traditional Baguette,Bread,204,1.1986238532110092,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.136790282550932
2025-11-15,traditional_baguette,midday,Traditional Baguette,Bread,141,1.1922077922077925,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0506182482355646
2025-11-15,traditional_baguette,evening,Traditional Baguette,Bread,48,1.19,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8224622542924671
2025-11-15,butter_croissant,morning,Butter Croissant,Pastry,84,1.1741379310344826,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0363856780509608
2025-11-15,butter_croissant,midday,Butter Croissant,Pastry,4,1.15,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9534641551384323
2025-11-15,butter_croissant,evening,Butter Croissant,Pastry,2,1.15,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0718537459725326
2025-11-15,pain_au_chocolat,morning,Pain au Chocolat,Pastry,70,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.032655237553614
2025-11-15,pain_au_chocolat,midday,Pain au Chocolat,Pastry,8,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8607565788781761
2025-11-15,pain_au_chocolat,evening,Pain au Chocolat,Pastry,4,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0215064136396381
2025-11-15,country_sourdough,morning,Country Sourdough,Bread,44,1.8925,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0168502181801287
2025-11-15,country_sourdough,midday,Country Sourdough,Bread,9,1.5625,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0290769989171829
2025-11-15,country_sourdough,evening,Country Sourdough,Bread,14,1.4423076923076923,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0460423081530648
2025-11-15,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.1196772767857386
2025-11-15,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0331111191691438
2025-11-15,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0018318768379573
2025-11-15,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.091837404335058
2025-11-15,chocolate_cookie,midday,Chocolate Cookie,Dessert,3,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.1794192578871814
2025-11-15,chocolate_cookie,evening,Chocolate Cookie,Dessert,1,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0732056603334472
2025-11-15,brownie,morning,Brownie,Dessert,2,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0164964901446472
2025-11-15,brownie,midday,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0346024439815136
2025-11-15,brownie,evening,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0204835007518607
2025-11-15,fruit_tart,morning,Fruit Tart,Dessert,17,6.0375,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0014814732218662
2025-11-15,fruit_tart,midday,Fruit Tart,Dessert,9,9.0875,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.1732136665205104
2025-11-15,fruit_tart,evening,Fruit Tart,Dessert,6,5.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9400757300546854
2025-11-15,cake_slice,morning,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.092392466259416
2025-11-15,cake_slice,midday,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9899314445839541
2025-11-15,cake_slice,evening,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8815664663889021
2025-11-15,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,7.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9849345805130795
2025-11-15,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,5,5.333333333333333,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9562579332996868
2025-11-15,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0462061854734128
2025-11-15,brioche,morning,Brioche,Pastry,4,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0073040178126857
2025-11-15,brioche,midday,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9182378509081625
2025-11-15,brioche,evening,Brioche,Pastry,1,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.1176806330791773
2025-11-15,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,1,2.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0872107203580579
2025-11-15,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,10,4.5200000000000005,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.126884442567712
2025-11-15,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,1,2.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0189571731254492
2025-11-16,traditional_baguette,morning,Traditional Baguette,Bread,191,1.1926136363636364,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9971413545375447
2025-11-16,traditional_baguette,midday,Traditional Baguette,Bread,150,1.2492424242424245,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0562848386094896
2025-11-16,traditional_baguette,evening,Traditional Baguette,Bread,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9538019983263278
2025-11-16,butter_croissant,morning,Butter Croissant,Pastry,131,1.1585365853658536,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0104047643775869
2025-11-16,butter_croissant,midday,Butter Croissant,Pastry,8,1.2666666666666666,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9859457680542908
2025-11-16,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.8831172546248063
2025-11-16,pain_au_chocolat,morning,Pain au Chocolat,Pastry,97,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0101964403871257
2025-11-16,pain_au_chocolat,midday,Pain au Chocolat,Pastry,8,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9647226486605358
2025-11-16,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9805958268785356
2025-11-16,country_sourdough,morning,Country Sourdough,Bread,24,1.897222222222222,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0291027956519965
2025-11-16,country_sourdough,midday,Country Sourdough,Bread,12,1.5833333333333333,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.10180265071893
2025-11-16,country_sourdough,evening,Country Sourdough,Bread,0,6.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9320983927561617
2025-11-16,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9730753427896515
2025-11-16,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9387933842912152
2025-11-16,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9335855529760807
2025-11-16,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.1,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9524344845080182
2025-11-16,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9842839773747845
2025-11-16,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0468697325502003
2025-11-16,brownie,morning,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.025635661182787
2025-11-16,brownie,midday,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.91545144007334
2025-11-16,brownie,evening,Brownie,Dessert,0,4.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.1035328259133723
2025-11-16,fruit_tart,morning,Fruit Tart,Dessert,8,14.583333333333334,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.075552984518163
2025-11-16,fruit_tart,midday,Fruit Tart,Dessert,11,5.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9279051479512237
2025-11-16,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0979288713535649
2025-11-16,cake_slice,morning,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.026155073007702
2025-11-16,cake_slice,midday,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9874835757659803
2025-11-16,cake_slice,evening,Cake Slice,Dessert,0,6.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.028646403558345
2025-11-16,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9979383363499582
2025-11-16,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0436062923585125
2025-11-16,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0149852418504934
2025-11-16,brioche,morning,Brioche,Pastry,12,4.5,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9730059158182238
2025-11-16,brioche,midday,Brioche,Pastry,3,1.0,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.8379338592670893
2025-11-16,brioche,evening,Brioche,Pastry,0,3.8,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.042174603250554
2025-11-16,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,2,2.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9701075777290613
2025-11-16,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,7,6.55,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0622357287716198
2025-11-16,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0385340049820577
2025-11-17,traditional_baguette,morning,Traditional Baguette,Bread,312,1.1969594594594597,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9721868631075192
2025-11-17,traditional_baguette,midday,Traditional Baguette,Bread,168,1.2083333333333333,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,1.0818390552861867
2025-11-17,traditional_baguette,evening,Traditional Baguette,Bread,0,3.2,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.0163873329469257
2025-11-17,butter_croissant,morning,Butter Croissant,Pastry,115,1.1791666666666665,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.013091427790247
2025-11-17,butter_croissant,midday,Butter Croissant,Pastry,5,1.15,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9889511450589487
2025-11-17,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,1.1346844569791839
2025-11-17,pain_au_chocolat,morning,Pain au Chocolat,Pastry,79,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,0.9429386616723473
2025-11-17,pain_au_chocolat,midday,Pain au Chocolat,Pastry,14,1.25,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.0,0.9741860370032756
2025-11-17,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,mont_kiara_premium,Mont Kiara Premium,premium,1.08,0.9,0.9010131883936002
2025-11-17,country_sourdough,morning,Country Sourdough,Bread,41,1.876315789473684,mont_kiara_premium,Mont Kiara Premium,premium,1.08,1.1,1.0581384861859604
